timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of,target_enc_content_id,rate,content_id_shift1,is_same,part_shift1,content_id_shift2,part_shift2,content_id_shift3,part_shift3,content_id_shift4,part_shift4,content_id_shift5,part_shift5,content_id_shift6,part_shift6,content_id_shift7,part_shift7,content_id_shift8,part_shift8,content_id_shift9,part_shift9,content_id_shift10,part_shift10,content_id_shift11,part_shift11,content_id_shift12,part_shift12,content_id_shift13,part_shift13,content_id_shift14,part_shift14,content_id_shift15,part_shift15
380038,408250,2948,0,6,3,0.0,31666.0,False,2946,0,4,136 67 92,-1,,0.0,0.0,3365.0,False,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
380038,408250,2946,0,6,3,1.0,31666.0,False,2946,3,4,136 67 92,-1,,0.5,0.5,2948.0,False,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
380038,408250,2947,0,6,3,0.0,31666.0,False,2946,1,4,74 67 92,-1,,0.5,-0.5,2946.0,False,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
504555,408250,2595,0,7,0,1.0,25666.0,False,2593,0,4,82 103 102,-1,,0.3333333333333333,0.6666666666666667,2947.0,False,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0,-1.0,-1.0,-1.0,-1.0
504555,408250,2593,0,7,3,1.0,25666.0,False,2593,3,4,136 103 102,-1,,0.3333333333333333,0.6666666666666667,2595.0,False,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0,-1.0,-1.0
504555,408250,2594,0,7,3,0.0,25666.0,False,2593,2,4,161 103 102,-1,,0.3333333333333333,-0.3333333333333333,2593.0,False,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0,7900.0,1.0
571070,408250,4492,0,8,0,0.0,39666.0,False,4492,2,5,80,-1,,0.0,0.0,2594.0,False,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0,7876.0,1.0
592950,408250,4120,0,9,3,0.0,62000.0,False,4120,0,5,123,-1,,0.0,0.0,4492.0,False,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0,175.0,1.0
605749,408250,4696,0,10,0,1.0,20000.0,False,4696,0,5,133,-1,,1.0,0.0,4120.0,False,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0,1278.0,2.0
630367,408250,6116,0,11,0,0.0,10000.0,False,6116,3,5,23,-1,,0.75,-0.75,4696.0,False,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0,2063.0,3.0
648721,408250,6173,0,12,2,1.0,22000.0,False,6173,2,5,151,-1,,0.5,0.5,6116.0,False,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0,2064.0,3.0
685636,408250,6370,0,13,0,0.0,16000.0,False,6370,2,5,79,-1,,0.6666666666666666,-0.6666666666666666,6173.0,False,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0,2065.0,3.0
828721,408250,6910,0,14,3,1.0,34000.0,False,6908,3,6,115,-1,,1.0,0.0,6370.0,False,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0,3363.0,4.0
828721,408250,6911,0,14,3,1.0,34000.0,False,6908,3,6,27,-1,,1.0,0.0,6910.0,False,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0,3364.0,4.0
828721,408250,6908,0,14,0,1.0,34000.0,False,6908,0,6,1,-1,,1.0,0.0,6911.0,False,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0,3365.0,4.0
828721,408250,6909,0,14,3,0.0,34000.0,False,6908,0,6,91,-1,,1.0,-1.0,6908.0,False,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0,2948.0,4.0
1131310,408250,7218,0,15,2,1.0,34500.0,False,7216,2,7,50 18 21,-1,,0.6666666666666666,0.33333333333333337,6909.0,False,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0,2946.0,4.0
1131310,408250,7217,0,15,2,1.0,34500.0,False,7216,2,7,50 118 21,-1,,1.0,0.0,7218.0,False,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0,2947.0,4.0
1131310,408250,7216,0,15,1,0.0,34500.0,False,7216,3,7,97 50 21,-1,,0.0,0.0,7217.0,False,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0,2595.0,4.0
1131310,408250,7219,0,15,0,0.0,34500.0,False,7216,2,7,50 19 21,-1,,0.0,0.0,7216.0,False,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0,2593.0,4.0
1223458,408250,5718,0,16,0,1.0,74250.0,False,5718,0,5,127,-1,,,,7219.0,False,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0,2594.0,4.0
1257693,408250,4103,0,17,1,1.0,28000.0,True,4103,1,5,43,-1,,,,5718.0,False,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0,4492.0,5.0
1289936,408250,4755,0,18,2,1.0,26000.0,True,4755,2,5,85,-1,,,,4103.0,False,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0,4120.0,5.0
1318314,408250,8715,0,19,1,1.0,24000.0,True,8715,1,5,174,-1,,,,4755.0,False,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0,4696.0,5.0
1377237,408250,5585,0,20,3,1.0,19000.0,True,5585,3,5,167,-1,,,,8715.0,False,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0,6116.0,5.0
1418086,408250,3941,0,21,0,1.0,48000.0,True,3941,0,5,116,-1,,1.0,0.0,5585.0,False,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0,6173.0,5.0
1466789,408250,5335,0,22,3,0.0,30000.0,True,5335,2,5,58,-1,,0.0,0.0,3941.0,False,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0,6370.0,5.0
1506013,408250,8930,0,23,0,1.0,39000.0,True,8930,0,5,53,-1,,,,5335.0,False,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0,6910.0,6.0
1541876,408250,6155,0,24,3,1.0,30000.0,True,6155,3,5,44,-1,,0.5,0.5,8930.0,False,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0,6911.0,6.0
1602336,408250,5670,0,25,2,0.0,27000.0,True,5670,3,5,123,-1,,1.0,-1.0,6155.0,False,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0,6908.0,6.0
90267006,408250,4984,0,26,3,0.0,52000.0,True,4984,1,5,85,-1,,1.0,-1.0,5670.0,False,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0,6909.0,6.0
90289242,408250,8630,0,27,3,0.0,26000.0,True,8630,1,5,124,-1,,,,4984.0,False,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0,7218.0,7.0
90315982,408250,4070,0,28,1,1.0,14000.0,True,4070,1,5,134,-1,,,,8630.0,False,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0,7217.0,7.0
90337016,408250,4473,0,29,1,1.0,19000.0,True,4473,1,5,132,-1,,0.0,1.0,4070.0,False,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0,7216.0,7.0
90360628,408250,4561,0,30,1,1.0,13000.0,True,4561,1,5,79,-1,,,,4473.0,False,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0,7219.0,7.0
90432331,408250,8947,0,31,0,1.0,5000.0,True,8947,0,5,53,-1,,,,4561.0,False,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0,5718.0,5.0
90482875,408250,3731,0,32,2,1.0,63000.0,True,3731,2,5,57,-1,,0.5,0.5,8947.0,False,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0,4103.0,5.0
90516222,408250,4478,0,33,0,1.0,40000.0,True,4478,0,5,159,-1,,1.0,0.0,3731.0,False,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0,4755.0,5.0
90561235,408250,5294,0,34,3,0.0,24000.0,True,5294,2,5,55,-1,,,,4478.0,False,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0,8715.0,5.0
90597130,408250,9594,0,35,3,0.0,35000.0,True,9594,2,5,73,-1,,,,5294.0,False,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0,5585.0,5.0
160861405,408250,8473,0,36,1,0.0,27000.0,True,8473,3,5,7,-1,,1.0,-1.0,9594.0,False,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0,3941.0,5.0
160899012,408250,5280,0,37,3,1.0,35000.0,True,5280,3,5,181,-1,,,,8473.0,False,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0,5335.0,5.0
160926273,408250,6115,0,38,3,0.0,30000.0,True,6115,0,5,54,-1,,,,5280.0,False,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0,8930.0,5.0
3187754543,408250,6358,0,39,3,1.0,20000.0,True,6358,3,5,53,-1,,,,6115.0,False,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0,6155.0,5.0
3187772476,408250,5847,0,40,1,1.0,15000.0,True,5847,1,5,66,-1,,,,6358.0,False,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0,5670.0,5.0
3187797244,408250,6106,0,41,2,1.0,10000.0,True,6106,2,5,58,-1,,0.0,1.0,5847.0,False,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0,4984.0,5.0
3187834223,408250,9478,0,42,1,0.0,18000.0,True,9478,0,5,167,-1,,,,6106.0,False,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0,8630.0,5.0
3187861915,408250,4170,0,43,0,1.0,20000.0,True,4170,0,5,79,-1,,,,9478.0,False,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0,4070.0,5.0
3187893080,408250,4425,0,44,0,1.0,11000.0,True,4425,0,5,28,-1,,,,4170.0,False,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0,4473.0,5.0
3187950777,408250,3955,0,45,1,0.0,24000.0,True,3955,3,5,60,-1,,,,4425.0,False,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0,4561.0,5.0
3187985868,408250,8452,0,46,0,1.0,51000.0,True,8452,0,5,53,-1,,,,3955.0,False,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0,8947.0,5.0
3188006537,408250,3878,0,47,0,0.0,29000.0,True,3878,1,5,24,-1,,1.0,-1.0,8452.0,False,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0,3731.0,5.0
3188026400,408250,6418,0,48,2,0.0,14000.0,True,6418,1,5,53,-1,,,,3878.0,False,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0,4478.0,5.0
3188045952,408250,5155,0,49,3,0.0,11000.0,True,5155,0,5,132,-1,,,,6418.0,False,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0,5294.0,5.0
3188086404,408250,8356,0,50,3,0.0,10000.0,True,8356,1,5,73,-1,,,,5155.0,False,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0,9594.0,5.0
3188108357,408250,4664,0,51,3,1.0,28000.0,True,4664,3,5,34,-1,,1.0,0.0,8356.0,False,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0,8473.0,5.0
3188124995,408250,4109,0,52,3,1.0,13000.0,True,4109,3,5,52,-1,,,,4664.0,False,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0,5280.0,5.0
3188161939,408250,5581,0,53,1,0.0,9000.0,True,5581,2,5,54,-1,,,,4109.0,False,5.0,4664.0,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0,6115.0,5.0
7006350300,408250,9826,0,54,0,1.0,25000.0,True,9826,0,5,73,-1,,,,5581.0,False,5.0,4109.0,5.0,4664.0,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0,6358.0,5.0
7006396696,408250,5284,0,56,3,0.0,24000.0,True,5284,1,5,52,-1,,,,9826.0,False,5.0,5581.0,5.0,4109.0,5.0,4664.0,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0,5847.0,5.0
7006420971,408250,5674,0,57,2,1.0,39000.0,True,5674,2,5,47,-1,,,,5284.0,False,5.0,9826.0,5.0,5581.0,5.0,4109.0,5.0,4664.0,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0,6106.0,5.0
7006458873,408250,4086,0,58,2,1.0,18000.0,True,4086,2,5,1,-1,,,,5674.0,False,5.0,5284.0,5.0,9826.0,5.0,5581.0,5.0,4109.0,5.0,4664.0,5.0,8356.0,5.0,5155.0,5.0,6418.0,5.0,3878.0,5.0,8452.0,5.0,3955.0,5.0,4425.0,5.0,4170.0,5.0,9478.0,5.0
