timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of,target_enc_content_id,rate,content_id_shift1,is_same,part_shift1,content_id_shift2,part_shift2,content_id_shift3,part_shift3,content_id_shift4,part_shift4,content_id_shift5,part_shift5,content_id_shift6,part_shift6,content_id_shift7,part_shift7,content_id_shift8,part_shift8,content_id_shift9,part_shift9,content_id_shift10,part_shift10,content_id_shift11,part_shift11,content_id_shift12,part_shift12,content_id_shift13,part_shift13,content_id_shift14,part_shift14,content_id_shift15,part_shift15
1125440,496840,5658,0,10,3,1.0,39000.0,False,5658,3,5,26,-1,,1.0,0.0,5658.0,False,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1267415,496840,665,0,11,1,1.0,21000.0,True,665,1,2,143 114 38 81,-1,,0.0,1.0,5658.0,False,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1343692,496840,1131,0,12,1,0.0,20000.0,True,1131,0,2,143 20 38 29,-1,,0.0,0.0,665.0,False,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1390796,496840,355,0,13,0,1.0,18000.0,True,355,0,2,62 155 119 38 92,-1,,,,1131.0,False,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0,-1.0,-1.0,-1.0,-1.0
1442551,496840,10684,0,14,0,1.0,17000.0,True,10684,0,2,62 137 142 92 29,-1,,0.5,0.5,355.0,False,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0,-1.0,-1.0
1496055,496840,1145,0,15,3,1.0,22000.0,True,1145,3,2,138 41 38 81,-1,,1.0,0.0,10684.0,False,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0,4505.0,5.0
1549165,496840,290,0,16,0,0.0,16000.0,True,290,1,2,143 141 38 81,-1,,0.0,0.0,1145.0,False,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0,5418.0,5.0
1740368,496840,763,0,17,3,0.0,16000.0,True,763,0,2,129 143 30 38 92,-1,,1.0,-1.0,290.0,False,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0,5358.0,5.0
1925396,496840,10688,0,18,0,1.0,15000.0,True,10688,0,2,62 137 142 81 92,-1,,1.0,0.0,763.0,False,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0,296.0,2.0
2088693,496840,1367,0,19,3,0.0,18000.0,True,1367,0,2,143 62 176 38 92,-1,,0.0,0.0,10688.0,False,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0,4853.0,5.0
2158625,496840,824,0,20,3,0.0,19000.0,True,824,0,2,17 56 81 92,-1,,1.0,-1.0,1367.0,False,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0,9315.0,5.0
10492361,496840,4118,0,21,3,1.0,20000.0,True,4118,3,5,180,-1,,0.0,1.0,824.0,False,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0,6199.0,5.0
10548419,496840,4555,0,22,0,0.0,46000.0,True,4555,3,5,96,-1,,,,4118.0,False,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0,3986.0,5.0
10594334,496840,4975,0,23,3,0.0,41000.0,True,4975,2,5,179,-1,,1.0,-1.0,4555.0,False,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0,4076.0,5.0
10636072,496840,9938,0,24,3,1.0,29000.0,True,9938,3,5,53,-1,,,,4975.0,False,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0,5658.0,5.0
10829199,496840,4123,0,25,0,1.0,28000.0,True,4123,0,5,177,-1,,1.0,0.0,9938.0,False,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0,5658.0,5.0
10948369,496840,8461,0,26,3,1.0,8000.0,True,8461,3,5,72,-1,,0.0,1.0,4123.0,False,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0,665.0,2.0
11008343,496840,4575,0,27,0,1.0,17000.0,True,4575,0,5,79,-1,,0.3333333333333333,0.6666666666666667,8461.0,False,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0,1131.0,2.0
11114759,496840,8606,0,28,2,1.0,17000.0,True,8606,2,5,65,-1,,,,4575.0,False,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0,355.0,2.0
11195334,496840,4846,0,29,0,1.0,12000.0,True,4846,0,5,89,-1,,,,8606.0,False,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0,10684.0,2.0
11268829,496840,3944,0,30,0,1.0,12000.0,True,3944,0,5,47,-1,,0.5,0.5,4846.0,False,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0,1145.0,2.0
11961360,496840,4246,0,31,1,0.0,43000.0,True,4246,2,5,96,-1,,,,3944.0,False,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0,290.0,2.0
11998778,496840,4384,0,32,0,0.0,21000.0,True,4384,1,5,14,-1,,1.0,-1.0,4246.0,False,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0,763.0,2.0
12568669,496840,5620,0,33,0,1.0,22000.0,True,5620,0,5,49,-1,,0.6666666666666666,0.33333333333333337,4384.0,False,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0,10688.0,2.0
12616177,496840,5703,0,34,0,0.0,20000.0,True,5703,3,5,33,-1,,0.0,0.0,5620.0,False,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0,1367.0,2.0
12668279,496840,6173,0,35,1,0.0,26000.0,True,6173,2,5,151,-1,,0.6666666666666666,-0.6666666666666666,5703.0,False,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0,824.0,2.0
12715014,496840,6381,0,36,0,1.0,41000.0,True,6381,0,5,4,-1,,0.0,1.0,6173.0,False,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0,4118.0,5.0
12737779,496840,5001,0,37,1,1.0,37000.0,True,5001,1,5,156,-1,,1.0,0.0,6381.0,False,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0,4555.0,5.0
12820164,496840,6058,0,38,1,1.0,12000.0,True,6058,1,5,128,-1,,0.0,1.0,5001.0,False,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0,4975.0,5.0
12872453,496840,3855,0,39,1,0.0,47000.0,True,3855,3,5,47,-1,,0.0,0.0,6058.0,False,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0,9938.0,5.0
12894441,496840,5339,0,40,2,1.0,40000.0,True,5339,2,5,58,-1,,0.0,1.0,3855.0,False,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0,4123.0,5.0
12941233,496840,5250,0,41,3,1.0,12000.0,True,5250,3,5,170,-1,,1.0,0.0,5339.0,False,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0,8461.0,5.0
12961996,496840,8284,0,42,1,1.0,34000.0,True,8284,1,5,33,-1,,,,5250.0,False,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0,4575.0,5.0
13171235,496840,4424,0,43,1,0.0,6000.0,True,4424,3,5,91,-1,,0.5,-0.5,8284.0,False,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0,8606.0,5.0
13208287,496840,6477,0,44,2,0.0,84000.0,True,6477,1,5,173,-1,,0.0,0.0,4424.0,False,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0,4846.0,5.0
13566907,496840,4779,0,45,3,0.0,17000.0,True,4779,0,5,72,-1,,0.3333333333333333,-0.3333333333333333,6477.0,False,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0,3944.0,5.0
14845096,496840,13379,1,46,-1,,,False,-1,-1,5,,18772,concept,0.0,,4779.0,False,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0,4246.0,5.0
15542571,496840,7898,0,47,1,0.0,22000.0,True,7898,2,1,131 99 29,-1,,0.75,-0.75,13379.0,False,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0,4384.0,5.0
15609683,496840,185,0,48,2,0.0,23000.0,True,185,0,1,131 111 81,-1,,0.5,-0.5,7898.0,False,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0,5620.0,5.0
15670642,496840,7892,0,49,2,1.0,25000.0,True,7892,2,1,51 131 102,-1,,,,185.0,False,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0,5703.0,5.0
15726659,496840,193,0,50,2,1.0,23000.0,True,193,2,1,10 70 102,-1,,1.0,0.0,7892.0,False,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0,6173.0,5.0
15784041,496840,157,0,51,3,1.0,25000.0,True,157,3,1,131 5 38,-1,,0.5,0.5,193.0,False,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0,6381.0,5.0
15855085,496840,65,0,52,2,1.0,23000.0,True,65,2,1,131 36 102,-1,,,,157.0,False,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0,5001.0,5.0
16366871,496840,10540,1,53,-1,,,False,-1,-1,1,,22856,concept,0.0,,65.0,False,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0,6058.0,5.0
16484037,496840,1344,0,54,3,1.0,26000.0,True,1344,3,2,62 17 56 162 92 102,-1,,1.0,0.0,10540.0,False,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0,3855.0,5.0
16530834,496840,335,0,55,0,1.0,18000.0,True,335,0,2,2 107 162 92 29,-1,,1.0,0.0,1344.0,False,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0,5339.0,5.0
16577853,496840,886,0,56,3,1.0,18000.0,True,886,3,2,137 142 92 29,-1,,0.0,1.0,335.0,False,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0,5250.0,5.0
16630019,496840,10685,0,57,0,1.0,18000.0,True,10685,0,2,69 137 142 38 29,-1,,0.75,0.25,886.0,False,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0,8284.0,5.0
16681239,496840,853,0,58,0,1.0,18000.0,True,853,0,2,129 143 30 38 102,-1,,0.5,0.5,10685.0,False,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0,4424.0,5.0
16737680,496840,638,0,59,0,1.0,17000.0,True,638,0,2,143 176 6 38 92,-1,,0.6,0.4,853.0,False,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0,6477.0,5.0
17863098,496840,1260,0,60,0,1.0,22000.0,True,1260,0,2,62 155 163 29 102,-1,,1.0,0.0,638.0,False,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0,4779.0,5.0
19025527,496840,10686,0,61,3,0.0,18000.0,True,10686,0,2,62 137 142 38 29,-1,,0.6,-0.6,1260.0,False,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0,13379.0,5.0
19129056,496840,738,0,62,3,0.0,22000.0,True,738,1,2,143 30 62 38 81,-1,,0.0,0.0,10686.0,False,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0,7898.0,1.0
19212773,496840,773,0,63,1,1.0,21000.0,True,773,1,2,138 41 38 102,-1,,0.0,1.0,738.0,False,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0,185.0,1.0
19324065,496840,834,0,64,0,0.0,19000.0,True,834,3,2,148 32 38 92,-1,,0.25,-0.25,773.0,False,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0,7892.0,1.0
19469244,496840,10687,0,65,1,1.0,15000.0,True,10687,1,2,62 137 142 81 92,-1,,1.0,0.0,834.0,False,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0,193.0,1.0
19572465,496840,1291,0,66,3,1.0,17000.0,True,1291,3,2,143 176 38 102,-1,,1.0,0.0,10687.0,False,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0,157.0,1.0
19621840,496840,951,0,67,0,1.0,20000.0,True,951,0,2,143 140 6 81 92,-1,,0.8,0.19999999999999996,1291.0,False,2.0,10687.0,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0,65.0,1.0
19705515,496840,1315,0,68,1,0.0,15000.0,True,1315,3,2,2 107 62 29 102,-1,,0.6666666666666666,-0.6666666666666666,951.0,False,2.0,1291.0,2.0,10687.0,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0,10540.0,1.0
19771800,496840,294,0,69,3,1.0,21000.0,True,294,3,2,155 119 38 81,-1,,1.0,0.0,1315.0,False,2.0,951.0,2.0,1291.0,2.0,10687.0,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0,1344.0,2.0
19817418,496840,405,0,70,1,1.0,16000.0,True,405,1,2,17 56 38 92,-1,,0.0,1.0,294.0,False,2.0,1315.0,2.0,951.0,2.0,1291.0,2.0,10687.0,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0,335.0,2.0
19887791,496840,29544,1,72,-1,,,False,-1,-1,2,,23810,concept,0.0,,405.0,False,2.0,294.0,2.0,1315.0,2.0,951.0,2.0,1291.0,2.0,10687.0,2.0,834.0,2.0,773.0,2.0,738.0,2.0,10686.0,2.0,1260.0,2.0,638.0,2.0,853.0,2.0,10685.0,2.0,886.0,2.0
