timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,tags1,tags2,count_enc_user_id,target_enc_user_id,user_count_bin,count_enc_content_id,target_enc_content_id,content_rate_sum_user_id,content_rate_mean_user_id,content_level_user_id,diff_content_level_target_enc_user_id,diff_rate_mean_target_emc_user_id,prior_question_elapsed_time_bin,shiftdiff_timestamp_by_user_id,shiftdiff_content_id_by_user_id,mean_prior_question_elapsed_time_by_user_id,diff_mean_prior_question_elapsed_time_by_user_id,user_rate_sum_content_id,user_rate_mean_content_id,user_level_content_id,diff_user_level_target_enc_content_id,diff_rate_mean_target_emc_content_id,mean_content_level_user_id_by_user_id,diff_mean_content_level_user_id_by_user_id,user_rate_sum_part_2,user_rate_mean_part_2,diff_rate_mean_target_enc_part_2,user_rate_sum_part_5,user_rate_mean_part_5,diff_rate_mean_target_enc_part_5,previous_answer_content_id,previous_answer_index_content_id,mean_prior_question_elapsed_time_by_content_id,diff_mean_prior_question_elapsed_time_by_content_id,count_enc_part,target_enc_part,count_enc_prior_question_had_explanation,target_enc_prior_question_had_explanation,count_enc_tags1,target_enc_tags1,count_enc_tags2,target_enc_tags2,"count_enc_['user_id', 'prior_question_had_explanation']","target_enc_['user_id', 'prior_question_had_explanation']","count_enc_['user_id', 'part']","target_enc_['user_id', 'part']","count_enc_['content_id', 'prior_question_had_explanation']","target_enc_['content_id', 'prior_question_had_explanation']",count_enc_user_count_bin,target_enc_user_count_bin,user_rate_sum_user_count_bin_0,user_rate_mean_user_count_bin_0,diff_rate_mean_target_enc_user_count_bin_0,"count_enc_['user_id', 'user_count_bin']","target_enc_['user_id', 'user_count_bin']","count_enc_['content_id', 'user_count_bin']","target_enc_['content_id', 'user_count_bin']","count_enc_['prior_question_had_explanation', 'user_count_bin']","target_enc_['prior_question_had_explanation', 'user_count_bin']","count_enc_['part', 'prior_question_elapsed_time_bin']","target_enc_['part', 'prior_question_elapsed_time_bin']"
1280931,108310,6769,0,33,1.0,16000.0,1,6769,0,6,-1,173,-1,34,0.7352941,1,3,0.6666667,0.060257554,0.02008585,0.6465809,-0.08871323,-0.71520823,4,0,-1,15441.177,558.82324,0.0,0.0,1.0,0.3333333,-0.6666667,0.5482431,0.09833777,0.0,,,0.0,0.0,-0.6666667,-99,-99,31333.334,-15333.334,482,0.6794055,2169,0.66851085,27,0.6666667,1203,0.61611784,26,0.8076923,1,1.0,3,0.6666667,403,0.55778897,,,,3,1.0,1,1.0,398,0.55778897,45,0.73333335
1280931,108310,6771,0,33,1.0,16000.0,1,6769,1,6,-1,27,-1,35,0.74285716,1,3,0.6666667,0.074863136,0.024954379,0.64171225,-0.10114491,-0.7179028,4,0,2,15457.143,542.8574,0.3333333,0.111111104,0.8888889,0.22222221,-0.5555556,0.5510528,0.09065944,0.0,,,0.0,0.0,-0.6666667,-99,-99,31333.334,-15333.334,483,0.68008476,2170,0.6686636,116,0.6551724,1204,0.6164502,27,0.8148148,2,1.0,3,0.6666667,404,0.55889726,,,,4,1.0,1,1.0,399,0.55889726,46,0.73913044
1280931,108310,6772,0,33,1.0,16000.0,1,6769,0,6,-1,79,-1,36,0.75,1,3,0.33333334,-0.92626995,-0.30875665,0.64209,-0.10790998,-1.0587566,4,0,1,15472.223,527.77734,0.6666666,0.16666666,0.8333334,0.5,-0.16666669,0.5535711,0.08851892,0.0,,,0.0,0.0,-0.33333334,-99,-99,31333.334,-15333.334,484,0.6807611,2171,0.6688162,32,0.625,1205,0.616782,28,0.8214286,3,1.0,3,0.33333334,405,0.56,,,,5,1.0,1,0.0,400,0.56,47,0.7446808
6961555275,138650,6650,0,611,0.0,22000.0,1,6650,1,5,-1,53,-1,873,0.7201405,3,0,,,,,,,5,34936,1784,24033.484,-2033.4844,39.833332,0.34045583,0.36039886,,,0.70398176,,13.833333,0.4611111,,7.5,0.39473686,,-99,-99,,,834,0.5924113,2172,0.6689687,83,0.7590361,1206,0.61711323,823,0.7217497,218,0.7361111,0,,978,0.7286013,,,,556,0.73480666,0,,958,0.7286013,103,0.7378641
6961583159,138650,8679,0,612,1.0,17000.0,1,8679,3,5,-1,53,-1,874,0.71929824,3,0,,,,,,,4,27884,2029,24031.158,-7031.158,39.833332,0.34045583,0.36039886,,,0.70317626,,13.833333,0.4611111,,7.5,0.39473686,,-99,-99,,,835,0.591687,2173,0.6686608,84,0.75,1207,0.6165803,824,0.7208738,219,0.7327189,0,,979,0.7278415,,,,557,0.7334559,0,,959,0.7278415,140,0.6142857
6961619271,138650,5677,0,613,1.0,18000.0,1,5677,3,5,-1,159,-1,875,0.7196262,3,0,,,,,,,4,36112,-3002,24023.123,-6023.123,39.833332,0.34045583,0.36039886,,,0.7023726,,13.833333,0.4611111,,7.5,0.39473686,,-99,-99,,,836,0.5921856,2174,0.6688132,16,0.5,1208,0.6169111,825,0.72121215,220,0.73394495,0,,980,0.728125,,,,558,0.73394495,0,,960,0.728125,141,0.61702126
6961666001,138650,5628,0,614,1.0,27000.0,1,5628,1,5,-1,108,-1,876,0.7199533,3,2,0.0,-0.7232816,-0.3616408,0.3616408,-0.3583125,-1.0815941,6,46730,-49,24016.246,2983.754,39.833332,0.34045583,0.36039886,0.36039886,0.34045583,0.7015708,-0.33993,13.833333,0.4611111,0.4611111,7.5,0.39473686,0.39473686,-99,-99,37000.0,-10000.0,837,0.5926829,2175,0.6689655,18,0.44444445,1209,0.6172414,826,0.72154963,221,0.7351598,2,0.0,981,0.7284079,,,,559,0.7344322,0,,961,0.7284079,253,0.58498025
6961704393,138650,5673,0,615,0.0,38000.0,1,5673,0,5,-1,47,-1,877,0.7202797,3,1,0.0,-0.66497463,-0.66497463,0.66497463,-0.055305064,-1.3852544,6,38392,45,24019.648,13980.352,40.833332,0.3460452,0.35734466,0.35734466,0.3460452,0.7011832,-0.03620857,13.833333,0.4611111,0.4611111,8.5,0.425,0.425,-99,-99,39000.0,-1000.0,838,0.59317905,2176,0.6691176,11,0.54545456,1210,0.61757106,827,0.72188634,222,0.73636365,1,0.0,982,0.7286902,,,,560,0.73491776,1,0.0,962,0.7286902,254,0.5866142
6961721185,138650,9242,0,616,1.0,29000.0,1,9242,2,5,-1,47,-1,878,0.71944124,3,0,,,,,,,6,16792,3569,24035.572,4964.4277,40.833332,0.34313726,0.35434175,,,0.701142,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,839,0.5924574,2177,0.6688103,12,0.5,1211,0.61703956,828,0.7210145,223,0.7330317,0,,983,0.7279335,,,,561,0.73357666,0,,963,0.7279335,255,0.58431375
6961886389,138650,588,0,617,0.0,6000.0,1,588,1,2,-1,137,88,879,0.71976745,3,0,,,,,,,2,165204,-8654,24041.219,-18041.219,40.833332,0.34313726,0.35434175,,,0.7003443,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,371,0.6166667,2178,0.66896236,20,0.75,15,0.73333335,829,0.721351,224,0.58411217,0,,984,0.72821575,,,,562,0.73406196,0,,964,0.72821575,7,0.5714286
6961938818,138650,500,0,618,0.0,12000.0,1,500,1,2,-1,155,163,880,0.7189315,3,0,,,,,,,3,52429,-88,24020.719,-12020.719,40.833332,0.34313726,0.35434175,,,0.6995485,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,372,0.61495847,2179,0.66865534,29,0.7586207,18,0.6666667,830,0.72048193,225,0.5813953,0,,985,0.72746116,,,,563,0.7327273,0,,965,0.72746116,54,0.6851852
6961969267,138650,1063,0,619,1.0,24000.0,1,1063,3,2,-1,155,119,881,0.71809745,3,0,,,,,,,5,30449,563,24007.074,-7.0742188,40.833332,0.34313726,0.35434175,,,0.69875443,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,373,0.6132597,2180,0.6683486,30,0.73333335,15,0.8666667,831,0.7196149,226,0.5787037,0,,986,0.72670805,,,,564,0.73139745,0,,966,0.72670805,59,0.59322035
6961992782,138650,1074,0,620,0.0,4000.0,1,1074,1,2,-1,138,41,882,0.7184241,3,0,,,,,,,1,23515,11,24007.066,-20007.066,40.833332,0.34313726,0.35434175,,,0.6979622,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,374,0.61432505,2181,0.66850066,18,0.5555556,18,0.5555556,832,0.7199519,227,0.58064514,0,,987,0.7269907,,,,565,0.73188406,0,,967,0.7269907,1,1.0
6962019697,138650,1350,0,621,0.0,17000.0,1,1350,0,2,-1,143,176,883,0.7175926,3,0,,,,,,,4,26915,276,23984.408,-6984.408,40.833332,0.34313726,0.35434175,,,0.69717175,,13.833333,0.4611111,,8.5,0.4047619,,-99,-99,,,375,0.61263734,2182,0.6681943,118,0.60169494,18,0.7222222,833,0.71908766,228,0.57798165,0,,988,0.7262397,,,,566,0.7305606,0,,968,0.7262397,203,0.61083746
6962044740,138650,1114,0,622,0.0,19000.0,1,1114,3,2,-1,143,71,884,0.716763,3,1,0.0,-0.6060606,-0.6060606,0.6060606,-0.110702395,-1.3228236,4,25043,-236,23976.506,-4976.506,40.833332,0.34313726,0.35434175,0.35434175,0.34313726,0.6963831,-0.090322495,13.833333,0.4611111,0.4611111,8.5,0.4047619,0.4047619,-99,-99,21000.0,-2000.0,376,0.61095893,2183,0.6678882,119,0.5966387,13,0.46153846,834,0.7182254,229,0.5753425,1,0.0,989,0.7254902,,,,567,0.72924185,0,,969,0.7254902,204,0.60784316
6962066691,138650,492,0,623,1.0,18000.0,1,492,0,2,-1,143,105,885,0.71593535,3,0,,,,,,,4,21951,-622,23970.883,-5970.883,40.833332,0.3402778,0.3513889,,,0.6962811,,13.833333,0.44623655,,8.5,0.4047619,,-99,-99,,,377,0.60928965,2184,0.6675824,120,0.59166664,12,0.75,835,0.71736526,230,0.57272726,0,,990,0.7247423,,,,568,0.7279279,0,,970,0.7247423,205,0.60487807
6962088328,138650,507,0,624,0.0,15000.0,1,507,3,2,-1,90,100,886,0.716263,3,0,,,,,,,3,21637,15,23964.145,-8964.145,40.833332,0.3402778,0.3513889,,,0.6954952,,13.833333,0.44623655,,8.5,0.4047619,,-99,-99,,,378,0.61035424,2185,0.66773456,28,0.53571427,22,0.59090906,836,0.71770334,231,0.57466066,0,,991,0.7250258,,,,569,0.7284173,0,,971,0.7250258,55,0.6727273
6962117355,138650,556,0,625,0.0,14000.0,1,556,1,2,-1,138,41,887,0.71543777,3,0,,,,,,,3,29027,49,23954.04,-9954.039,40.833332,0.3402778,0.3513889,,,0.6947111,,13.833333,0.44623655,,8.5,0.4047619,,-99,-99,,,379,0.6086956,2186,0.6674291,19,0.5263158,19,0.5263158,837,0.71684587,232,0.5720721,0,,992,0.7242798,,,,570,0.7271095,0,,972,0.7242798,56,0.66071427
6962141349,138650,1362,0,626,1.0,21000.0,1,1362,0,2,-1,90,100,888,0.7146145,3,1,0.0,-0.6628099,-0.6628099,0.6628099,-0.051804602,-1.3774245,5,23994,806,23942.828,-2942.8281,40.833332,0.3402778,0.3513889,0.3513889,0.3402778,0.6939287,-0.03111881,13.833333,0.44623655,0.44623655,8.5,0.4047619,0.4047619,-99,-99,20000.0,1000.0,380,0.60704607,2187,0.6671239,29,0.51724136,23,0.5652174,838,0.7159904,233,0.5695067,1,0.0,993,0.7235355,,,,571,0.7258065,1,0.0,973,0.7235355,60,0.6
7302040356,138650,5455,0,627,1.0,16000.0,1,5455,1,5,-1,125,-1,889,0.7149425,3,0,,,,,,,4,339899007,4093,23939.52,-7939.5195,41.833332,0.34573004,0.34848487,,,0.69389373,,14.833333,0.46354166,,8.5,0.4047619,,-99,-99,,,840,0.5929526,2188,0.667276,11,0.54545456,1212,0.6173689,839,0.716329,224,0.7342342,0,,994,0.7238193,,,,572,0.72629696,0,,974,0.7238193,142,0.6197183
7302062960,138650,5979,0,628,1.0,9000.0,1,5979,1,5,-1,152,-1,890,0.7152698,3,0,,,,,,,2,22604,524,23930.598,-14930.598,41.833332,0.34573004,0.34848487,,,0.6931141,,14.833333,0.46354166,,8.5,0.4047619,,-99,-99,,,841,0.5934466,2189,0.6674281,11,0.6363636,1213,0.6176976,840,0.71666664,225,0.735426,0,,995,0.72410256,,,,573,0.7267857,0,,975,0.72410256,87,0.59770113
7302120093,138650,5855,0,629,0.0,10000.0,1,5855,2,5,-1,89,-1,891,0.7155963,3,0,,,,,,,2,57133,-124,23913.84,-13913.84,41.833332,0.34573004,0.34848487,,,0.6923362,,14.833333,0.46354166,,8.5,0.4047619,,-99,-99,,,842,0.5939394,2190,0.6675799,18,0.6666667,1214,0.6180258,841,0.7170036,226,0.73660713,0,,996,0.72438526,,,,574,0.72727275,0,,976,0.72438526,88,0.60227275
7302142846,138650,9176,0,630,1.0,42000.0,1,9176,2,5,-1,89,-1,892,0.71477664,3,1,0.0,-0.61153847,-0.61153847,0.61153847,-0.103238165,-1.3263152,6,22753,3321,23898.242,18101.758,41.833332,0.34573004,0.34848487,0.34848487,0.34573004,0.69156003,-0.08002156,14.833333,0.46354166,0.46354166,8.5,0.4047619,0.4047619,-99,-99,7000.0,35000.0,843,0.59322035,2191,0.6672752,19,0.6315789,1215,0.6174957,842,0.716152,227,0.73333335,1,0.0,997,0.7236438,,,,575,0.7259787,0,,977,0.7236438,256,0.5859375
7302187781,138650,6171,0,631,0.0,12000.0,1,6171,2,5,-1,173,-1,893,0.715103,3,0,,,,,,,3,44935,-3005,23918.514,-11918.514,42.833332,0.3510929,0.34562844,,,0.6914704,,14.833333,0.46354166,,9.5,0.4318182,,-99,-99,,,844,0.5937122,2192,0.667427,28,0.6785714,1216,0.6178235,843,0.7164887,228,0.7345133,0,,998,0.72392637,,,,576,0.72646534,0,,978,0.72392637,118,0.59322035
7302219251,138650,5430,0,632,1.0,29000.0,1,5430,1,5,-1,125,-1,894,0.71428573,3,0,,,,,,,6,31470,-741,23905.182,5094.8184,42.833332,0.3510929,0.34562844,,,0.69069695,,14.833333,0.46354166,,9.5,0.4318182,,-99,-99,,,845,0.59299517,2193,0.66712266,12,0.5833333,1217,0.61729455,844,0.7156398,229,0.7312775,0,,999,0.7231869,,,,577,0.7251773,0,,979,0.7231869,257,0.5875486
7302249669,138650,4414,0,633,1.0,16000.0,1,4414,3,5,-1,124,-1,895,0.7146119,3,1,0.0,-0.43939394,-0.43939394,0.43939394,-0.27521795,-1.1540058,4,30418,-1016,23910.873,-7910.873,42.833332,0.3510929,0.34562844,0.34562844,0.3510929,0.6899252,-0.25053126,14.833333,0.46354166,0.46354166,9.5,0.4318182,0.4318182,-99,-99,217000.0,-201000.0,846,0.59348613,2194,0.66727436,8,0.5,1218,0.6176219,845,0.71597636,230,0.73245615,1,0.0,1000,0.7234694,,,,578,0.7256637,0,,980,0.7234694,143,0.62237763
7302278059,138650,8169,0,634,1.0,17000.0,1,8169,0,5,-1,8,-1,896,0.71493727,3,0,,,,,,,4,28390,3755,23902.045,-6902.045,43.833332,0.35636857,0.34281844,,,0.6896456,,14.833333,0.46354166,,10.5,0.45652175,,-99,-99,,,847,0.5939759,2195,0.667426,38,0.5,1219,0.6179487,846,0.71631205,231,0.73362446,0,,1001,0.72375125,,,,579,0.7261484,0,,981,0.72375125,144,0.625
7302325736,138650,3859,0,635,1.0,15000.0,1,3859,2,5,-1,43,-1,897,0.71526194,3,1,0.0,-0.43283582,-0.43283582,0.43283582,-0.28242612,-1.1480978,3,47677,-4310,23894.35,-8894.35,43.833332,0.35636857,0.34281844,0.34281844,0.35636857,0.68887675,-0.25604093,14.833333,0.46354166,0.46354166,10.5,0.45652175,0.45652175,-99,-99,34000.0,-19000.0,848,0.5944645,2196,0.6675774,5,0.8,1220,0.618275,847,0.71664697,232,0.73478264,1,0.0,1002,0.7240326,,,,580,0.7266314,0,,982,0.7240326,119,0.5882353
7302383273,138650,5595,0,636,1.0,33000.0,1,5595,0,5,-1,7,-1,898,0.7155859,3,2,0.0,-0.8,-0.4,0.4,-0.31558588,-1.1155859,6,57537,1736,23884.445,9115.555,44.833332,0.36155915,0.34005377,0.34005377,0.36155915,0.68859166,-0.28859165,14.833333,0.46354166,0.46354166,11.5,0.47916666,0.47916666,-99,-99,21000.0,12000.0,849,0.5949519,2197,0.6677287,23,0.82608694,1221,0.61860067,848,0.7169811,233,0.73593074,2,0.0,1003,0.7243133,,,,581,0.72711265,0,,983,0.7243133,258,0.58914727
7302430892,138650,1238,0,637,0.0,45000.0,1,1238,1,2,-1,143,114,899,0.71590906,3,0,,,,,,,6,47619,-4357,23894.586,21105.414,45.833332,0.36666667,0.33733335,,,0.6882706,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,381,0.6081081,2198,0.6678799,121,0.59504133,8,0.5,849,0.7173145,234,0.5714286,0,,1004,0.7245935,,,,582,0.7275923,0,,984,0.7245935,32,0.5625
7302460808,138650,1103,0,638,0.0,23000.0,1,1103,1,2,-1,143,20,900,0.7150965,3,0,,,,,,,5,29916,-135,23918.035,-918.03516,45.833332,0.36666667,0.33733335,,,0.6875059,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,382,0.606469,2199,0.6675762,122,0.59016395,15,0.46666667,850,0.7164706,235,0.5688889,0,,1005,0.7238579,,,,583,0.7263158,0,,985,0.7238579,61,0.60655737
7302489322,138650,622,0,639,1.0,19000.0,1,622,1,2,-1,143,141,901,0.71428573,3,0,,,,,,,4,28514,-481,23917.018,-4917.0176,45.833332,0.36666667,0.33733335,,,0.68674284,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,383,0.6048387,2200,0.66727275,123,0.58536583,9,0.33333334,851,0.7156287,236,0.5663717,0,,1006,0.7231237,,,,584,0.7250438,0,,986,0.7231237,206,0.60679615
7302518651,138650,559,0,640,1.0,18000.0,1,559,3,2,-1,155,119,902,0.71460927,3,0,,,,,,,4,29329,-63,23911.564,-5911.5645,45.833332,0.36666667,0.33733335,,,0.6859815,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,384,0.60589814,2201,0.6674239,31,0.7419355,16,0.875,852,0.71596247,237,0.56828195,0,,1007,0.7234042,,,,585,0.7255245,0,,987,0.7234042,207,0.6086956
7302555702,138650,1032,0,641,0.0,17000.0,1,1032,0,2,-1,155,163,903,0.71493214,3,0,,,,,,,4,37051,473,23905.02,-6905.0195,45.833332,0.36666667,0.33733335,,,0.6852218,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,385,0.6069519,2202,0.66757494,32,0.75,19,0.6315789,853,0.7162954,238,0.5701754,0,,1008,0.7236842,,,,586,0.72600347,0,,988,0.7236842,208,0.6105769
7302581263,138650,716,0,642,1.0,25000.0,1,716,1,2,-1,62,90,904,0.7141243,3,0,,,,,,,5,25561,-316,23897.38,1102.6191,45.833332,0.36666667,0.33733335,,,0.68446386,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,386,0.6053333,2203,0.6672719,39,0.5897436,5,0.4,854,0.71545666,239,0.5676856,0,,1009,0.7229525,,,,587,0.72473866,0,,989,0.7229525,62,0.5967742
7302606359,138650,617,0,643,1.0,17000.0,1,617,1,2,-1,138,41,905,0.71444696,3,0,,,,,,,4,25096,-99,23898.6,-6898.5996,45.833332,0.36666667,0.33733335,,,0.68370754,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,387,0.60638297,2204,0.6674229,20,0.5,20,0.5,855,0.7157895,240,0.56956524,0,,1010,0.7232323,,,,588,0.7252174,0,,990,0.7232323,209,0.6076555
7302646663,138650,695,0,644,0.0,17000.0,1,695,3,2,-1,69,137,906,0.7147689,3,0,,,,,,,4,40304,78,23890.984,-6890.9844,45.833332,0.36666667,0.33733335,,,0.6829529,,14.833333,0.46354166,,12.5,0.5,,-99,-99,,,388,0.60742706,2205,0.6675737,15,0.6666667,17,0.7058824,856,0.7161215,241,0.5714286,0,,1011,0.7235116,,,,589,0.7256944,0,,991,0.7235116,210,0.60952383
7302678134,138650,402,0,645,0.0,26000.0,1,402,0,2,-1,62,137,907,0.713964,3,1,1.0,0.39600003,0.39600003,0.604,-0.10996401,-0.31796396,6,31471,-293,23883.387,2116.6133,45.833332,0.36666667,0.33733335,-0.6626667,-0.6333333,0.6821999,-0.07819992,14.833333,0.46354166,-0.5364584,12.5,0.5,-0.5,-99,-99,27000.0,-1000.0,389,0.6058201,2206,0.6672711,40,0.6,18,0.6666667,857,0.7152859,242,0.5689655,1,1.0,1012,0.72278225,,,,590,0.72443676,0,,992,0.72278225,33,0.54545456
7302707085,138650,580,0,646,1.0,18000.0,1,580,0,2,-1,143,140,908,0.7131609,3,0,,,,,,,4,28951,178,23885.719,-5885.7188,44.833332,0.35582012,0.3425926,,,0.68211377,,13.833333,0.41919193,,12.5,0.5,,-99,-99,,,390,0.60422164,2207,0.66696876,124,0.58870965,25,0.76,858,0.7144522,243,0.5665236,0,,1013,0.72205436,,,,591,0.7231834,0,,993,0.72205436,211,0.6066351
