timestamp,user_id,content_id,content_type_id,task_container_id,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tag,previous_answer_content_id,previous_answer_index_content_id
7824249648,138650,8519,0,706,1.0,14000.0,1,8519,0,5,-1,-99,-99
7824294356,138650,923,0,707,1.0,26000.0,1,923,0,2,-1,-99,-99
7824322624,138650,1107,0,708,1.0,22000.0,1,1107,1,2,-1,-99,-99
7824352897,138650,476,0,709,1.0,21000.0,1,476,0,2,-1,-99,-99
7824381997,138650,1318,0,710,1.0,21000.0,1,1318,3,2,-1,-99,-99
7824407546,138650,397,0,711,1.0,20000.0,1,397,3,2,-1,-99,-99
7824435102,138650,1236,0,712,0.0,16000.0,1,1236,0,2,-1,-99,-99
7824460102,138650,1337,0,713,1.0,18000.0,1,1337,0,2,-1,-99,-99
7824490275,138650,509,0,714,0.0,16000.0,1,509,0,2,-1,-99,-99
7824515559,138650,280,0,715,1.0,21000.0,1,280,3,2,-1,-99,-99
7824544905,138650,220,0,716,1.0,17000.0,1,220,0,2,-1,-99,-99
7989049943,138650,270,0,717,1.0,21000.0,1,270,3,2,-1,-99,-99
7989078788,138650,672,0,718,1.0,18000.0,1,672,1,2,-1,-99,-99
7989106482,138650,883,0,719,1.0,18000.0,1,883,1,2,-1,-99,-99
7989132313,138650,643,0,720,1.0,19000.0,1,643,1,2,-1,-99,-99
7989160709,138650,770,0,721,0.0,18000.0,1,770,3,2,-1,-99,-99
7989192533,138650,574,0,722,1.0,19000.0,1,574,0,2,-1,-99,-99
7989216641,138650,498,0,723,0.0,23000.0,1,498,1,2,-1,-99,-99
7989243993,138650,549,0,724,1.0,16000.0,1,549,1,2,-1,-99,-99
7989270672,138650,1088,0,725,1.0,20000.0,1,1088,0,2,-1,-99,-99
7989298427,138650,678,0,726,0.0,19000.0,1,678,1,2,-1,-99,-99
7989335341,138650,5167,0,727,1.0,18000.0,1,5167,2,5,-1,-99,-99
7989365270,138650,3988,0,728,1.0,14000.0,1,3988,2,5,-1,-99,-99
7989390112,138650,5351,0,729,1.0,21000.0,1,5351,3,5,-1,-99,-99
7989429079,138650,9621,0,730,1.0,17000.0,1,9621,1,5,-1,-99,-99
7989500142,138650,5900,0,731,0.0,31000.0,1,5900,0,5,-1,-99,-99
7989539843,138650,6033,0,732,1.0,46000.0,1,6033,2,5,-1,-99,-99
7989597688,138650,8473,0,733,1.0,17000.0,1,8473,3,5,-1,-99,-99
7989640685,138650,9586,0,734,1.0,49000.0,1,9586,3,5,-1,-99,-99
7989719798,138650,4094,0,735,0.0,36000.0,1,4094,1,5,-1,-99,-99
7989743281,138650,5394,0,736,1.0,66000.0,1,5394,1,5,-1,-99,-99
14559739976,138650,6125,0,737,1.0,9000.0,1,6125,1,5,-1,-99,-99
14559765597,138650,9983,0,738,0.0,20000.0,1,9983,2,5,-1,-99,-99
14559809045,138650,4457,0,739,1.0,15000.0,1,4457,3,5,-1,-99,-99
14559940887,138650,4433,0,740,1.0,31000.0,1,4433,1,5,-1,-99,-99
14559992952,138650,6428,0,741,0.0,38000.0,1,6428,2,5,-1,-99,-99
14560034704,138650,9148,0,742,1.0,36000.0,1,9148,3,5,-1,-99,-99
14560097077,138650,5836,0,743,1.0,26000.0,1,5836,3,5,-1,-99,-99
14560113882,138650,5362,0,744,1.0,52000.0,1,5362,2,5,-1,-99,-99
14560147304,138650,4779,0,745,0.0,7000.0,1,4779,0,5,-1,-99,-99
14560180788,138650,9924,0,746,1.0,18000.0,1,9924,3,5,-1,-99,-99
16830051499,138650,6475,0,747,0.0,18000.0,1,6475,2,5,-1,-99,-99
16830128315,138650,9145,0,748,1.0,38000.0,1,9145,0,5,-1,-99,-99
16830148495,138650,5665,0,749,1.0,21000.0,1,5665,3,5,-1,-99,-99
16830229508,138650,6469,0,750,0.0,12000.0,1,6469,0,5,-1,-99,-99
16966327871,138650,4992,0,751,1.0,56000.0,1,4992,0,5,-1,-99,-99
17102402488,138650,8865,0,752,0.0,31000.0,1,8865,0,5,-1,-99,-99
17102427446,138650,4190,0,753,0.0,21000.0,1,4190,3,5,-1,-99,-99
17102463073,138650,4737,0,754,1.0,14000.0,1,4737,1,5,-1,-99,-99
17102488502,138650,4811,0,755,1.0,24000.0,1,4811,0,5,-1,-99,-99
17102514693,138650,8687,0,756,1.0,14000.0,1,8687,1,5,-1,-99,-99
19311719996,138650,1144,0,757,1.0,15000.0,1,1144,1,2,-1,-99,-99
19311747411,138650,1116,0,758,0.0,16000.0,1,1116,0,2,-1,-99,-99
19311773650,138650,949,0,759,1.0,18000.0,1,949,3,2,-1,-99,-99
19311799715,138650,1050,0,760,1.0,17000.0,1,1050,3,2,-1,-99,-99
19311824471,138650,1224,0,761,1.0,19000.0,1,1224,3,2,-1,-99,-99
19311852439,138650,736,0,762,1.0,17000.0,1,736,3,2,-1,-99,-99
19311880450,138650,1372,0,763,1.0,20000.0,1,1372,3,2,-1,-99,-99
19311908906,138650,1309,0,764,1.0,19000.0,1,1309,1,2,-1,-99,-99
19311947917,138650,592,0,765,0.0,19000.0,1,592,3,2,-1,-99,-99
19311982096,138650,692,0,766,0.0,29000.0,1,692,1,2,-1,-99,-99
19312026644,138650,6045,0,767,1.0,25000.0,1,6045,3,5,-1,-99,-99
19312066898,138650,3791,0,768,1.0,17000.0,1,3791,0,5,-1,-99,-99
19312152426,138650,5330,0,769,1.0,28000.0,1,5330,0,5,-1,-99,-99
19312188075,138650,9613,0,770,1.0,58000.0,1,9613,1,5,-1,-99,-99
19312213923,138650,6018,0,771,1.0,11000.0,1,6018,1,5,-1,-99,-99
19312234044,138650,6429,0,772,1.0,16000.0,1,6429,3,5,-1,-99,-99
19312278562,138650,3749,0,773,1.0,12000.0,1,3749,1,5,-1,-99,-99
19312309843,138650,9075,0,774,1.0,33000.0,1,9075,0,5,-1,-99,-99
19312341027,138650,5256,0,775,1.0,21000.0,1,5256,2,5,-1,-99,-99
19312378120,138650,3643,0,776,0.0,22000.0,1,3643,1,5,-1,-99,-99
20370014004,138650,5175,0,777,0.0,27000.0,1,5175,2,5,-1,-99,-99
20370030796,138650,5424,0,778,1.0,18000.0,1,5424,1,5,-1,-99,-99
20370070336,138650,4854,0,779,1.0,6000.0,1,4854,3,5,-1,-99,-99
20370099869,138650,9404,0,780,1.0,31000.0,1,9404,1,5,-1,-99,-99
20370134141,138650,3968,0,781,1.0,21000.0,1,3968,2,5,-1,-99,-99
20370167464,138650,3990,0,782,0.0,27000.0,1,3990,1,5,-1,-99,-99
20370217681,138650,4402,0,783,0.0,24000.0,1,4402,3,5,-1,-99,-99
20370258022,138650,8768,0,784,1.0,36000.0,1,8768,2,5,-1,-99,-99
20370292982,138650,6107,0,785,1.0,27000.0,1,6107,2,5,-1,-99,-99
20370314591,138650,6071,0,786,1.0,24000.0,1,6071,1,5,-1,-99,-99
20370353558,138650,6062,0,787,1.0,11000.0,1,6062,3,5,-1,-99,-99
20370380671,138650,9878,0,788,1.0,31000.0,1,9878,3,5,-1,-99,-99
20370418278,138650,6095,0,789,1.0,20000.0,1,6095,1,5,-1,-99,-99
20370446283,138650,5404,0,790,1.0,29000.0,1,5404,1,5,-1,-99,-99
20370475573,138650,4768,0,791,1.0,18000.0,1,4768,2,5,-1,-99,-99
20370521542,138650,9868,0,792,0.0,20000.0,1,9868,1,5,-1,-99,-99
20622782710,138650,5432,0,793,0.0,34000.0,1,5432,3,5,-1,-99,-99
20622812289,138650,8811,0,794,1.0,12000.0,1,8811,1,5,-1,-99,-99
20622868904,138650,4128,0,795,1.0,22000.0,1,4128,3,5,-1,-99,-99
20622914149,138650,4608,0,796,0.0,50000.0,1,4608,3,5,-1,-99,-99
20622942644,138650,5254,0,797,1.0,26000.0,1,5254,0,5,-1,-99,-99
20622965256,138650,8387,0,798,1.0,9000.0,1,8387,0,5,-1,-99,-99
20622999667,138650,3906,0,799,0.0,13000.0,1,3906,0,5,-1,-99,-99
20623021550,138650,3967,0,800,1.0,24000.0,1,3967,1,5,-1,-99,-99
20623042628,138650,4421,0,801,1.0,14000.0,1,4421,2,5,-1,-99,-99
20623062917,138650,8694,0,802,1.0,14000.0,1,8694,0,5,-1,-99,-99
26138936852,138650,6430,0,803,1.0,13000.0,1,6430,2,5,-1,-99,-99
26138966898,138650,4931,0,804,0.0,16000.0,1,4931,3,5,-1,-99,-99
26139009596,138650,6670,0,805,1.0,10000.0,1,6670,2,5,-1,-99,-99
26139052609,138650,9113,0,806,1.0,22000.0,1,9113,3,5,-1,-99,-99
26139080134,138650,4079,0,807,0.0,27000.0,1,4079,3,5,-1,-99,-99
26139101817,138650,5000,0,808,1.0,14000.0,1,5000,0,5,-1,-99,-99
26139119860,138650,3609,0,809,1.0,8000.0,1,3609,0,5,-1,-99,-99
26139169124,138650,8833,0,810,0.0,7000.0,1,8833,0,5,-1,-99,-99
26139227411,138650,4254,0,811,1.0,35000.0,1,4254,1,5,-1,-99,-99
26139290871,138650,6260,0,812,0.0,41000.0,1,6260,3,5,-1,-99,-99
28567120154,138650,5954,0,813,0.0,44000.0,1,5954,0,5,-1,-99,-99
28567155627,138650,9583,0,814,1.0,22000.0,1,9583,1,5,-1,-99,-99
28567188257,138650,6340,0,815,1.0,16000.0,1,6340,1,5,-1,-99,-99
28567212181,138650,3632,0,816,1.0,19000.0,1,3632,2,5,-1,-99,-99
28567262750,138650,4529,0,817,1.0,10000.0,1,4529,1,5,-1,-99,-99
28567292862,138650,11458,0,818,1.0,39000.0,1,11458,1,5,-1,-99,-99
28567344213,138650,6686,0,819,0.0,15000.0,1,6686,1,5,-1,-99,-99
28567392826,138650,3983,0,820,1.0,32000.0,1,3983,3,5,-1,-99,-99
28567471270,138650,4244,0,821,1.0,30000.0,1,4244,3,5,-1,-99,-99
28567503503,138650,9357,0,822,0.0,44000.0,1,9357,3,5,-1,-99,-99
31411272771,138650,5389,0,823,1.0,14000.0,1,5389,0,5,-1,-99,-99
31411298118,138650,4077,0,824,1.0,19000.0,1,4077,1,5,-1,-99,-99
31411326597,138650,4384,0,825,1.0,15000.0,1,4384,1,5,-1,-99,-99
31411342909,138650,9666,0,826,1.0,19000.0,1,9666,0,5,-1,-99,-99
31411373143,138650,4129,0,827,0.0,8000.0,1,4129,2,5,-1,-99,-99
31411424049,138650,5281,0,828,0.0,21000.0,1,5281,3,5,-1,-99,-99
31411459496,138650,4179,0,829,0.0,39000.0,1,4179,0,5,-1,-99,-99
31411486922,138650,8616,0,830,1.0,24000.0,1,8616,1,5,-1,-99,-99
31411507314,138650,4437,0,831,1.0,17000.0,1,4437,3,5,-1,-99,-99
31411582681,138650,4388,0,832,1.0,11000.0,1,4388,0,5,-1,-99,-99
43757951720,138650,1307,0,833,0.0,34000.0,1,1307,3,2,-1,-99,-99
43757980787,138650,985,0,834,1.0,23000.0,1,985,1,2,-1,-99,-99
43758015900,138650,249,0,835,1.0,19000.0,1,249,3,2,-1,-99,-99
43758047099,138650,894,0,836,0.0,25000.0,1,894,3,2,-1,-99,-99
43758082202,138650,606,0,837,0.0,20000.0,1,606,1,2,-1,-99,-99
43758109306,138650,352,0,838,1.0,23000.0,1,352,3,2,-1,-99,-99
43758142009,138650,1200,0,839,0.0,18000.0,1,1200,3,2,-1,-99,-99
43758164420,138650,1053,0,840,1.0,24000.0,1,1053,1,2,-1,-99,-99
43758196776,138650,1280,0,841,1.0,14000.0,1,1280,0,2,-1,-99,-99
43758222307,138650,231,0,842,1.0,23000.0,1,231,1,2,-1,-99,-99
511664978,301590,5005,0,125,0.0,26000.0,1,5005,2,5,-1,-99,-99
511740691,301590,5673,0,126,0.0,42000.0,1,5673,0,5,-1,-99,-99
511852177,301590,6143,0,127,1.0,51000.0,1,6143,0,5,-1,-99,-99
511981547,301590,4740,0,128,0.0,79000.0,1,4740,0,5,-1,-99,-99
512057443,301590,3988,0,129,0.0,98000.0,1,3988,2,5,-1,-99,-99
512153252,301590,5615,0,130,1.0,43000.0,1,5615,3,5,-1,-99,-99
512234220,301590,9259,0,131,0.0,47000.0,1,9259,2,5,-1,-99,-99
512294910,301590,6120,0,132,0.0,36000.0,1,6120,1,5,-1,-99,-99
512413205,301590,4094,0,133,0.0,19000.0,1,4094,1,5,-1,-99,-99
512481555,301590,3841,0,134,0.0,70000.0,1,3841,0,5,-1,-99,-99
512551797,301590,6083,0,135,0.0,39000.0,1,6083,3,5,-1,-99,-99
512622291,301590,5038,0,136,0.0,48000.0,1,5038,0,5,-1,-99,-99
512719180,301590,5183,0,137,0.0,51000.0,1,5183,1,5,-1,-99,-99
519624004,301590,14443,1,138,,,0,-1,-1,5,32592,-99,-99
1029171292,301590,3609,0,139,1.0,75000.0,1,3609,0,5,-1,-99,-99
1029230664,301590,5199,0,140,1.0,28000.0,1,5199,1,5,-1,-99,-99
1029310364,301590,4818,0,141,0.0,13000.0,1,4818,1,5,-1,-99,-99
1029414026,301590,4469,0,142,0.0,36000.0,1,4469,1,5,-1,-99,-99
1029490064,301590,3642,0,143,0.0,92000.0,1,3642,2,5,-1,-99,-99
1029581944,301590,4433,0,144,0.0,64000.0,1,4433,1,5,-1,-99,-99
1029625695,301590,6125,0,145,0.0,76000.0,1,6125,1,5,-1,-99,-99
1029698335,301590,4078,0,146,0.0,21000.0,1,4078,0,5,-1,-99,-99
1029746957,301590,4040,0,147,1.0,57000.0,1,4040,2,5,-1,-99,-99
1029811904,301590,4064,0,148,0.0,33000.0,1,4064,0,5,-1,-99,-99
1029905831,301590,5703,0,149,0.0,49000.0,1,5703,3,5,-1,-99,-99
1029933629,301590,4984,0,150,1.0,83000.0,1,4984,1,5,-1,-99,-99
1029980385,301590,4964,0,151,0.0,16000.0,1,4964,2,5,-1,-99,-99
1030025206,301590,6102,0,152,1.0,34000.0,1,6102,2,5,-1,-99,-99
1030058232,301590,4995,0,153,1.0,33000.0,1,4995,3,5,-1,-99,-99
524659298,341420,775,0,36,0.0,15000.0,1,775,0,2,-1,-99,-99
524822128,341420,423,0,37,1.0,16000.0,1,423,1,2,-1,-99,-99
524970492,341420,12007,0,38,1.0,17000.0,1,12007,1,2,-1,-99,-99
1591674483,341420,5503,0,39,0.0,12000.0,1,5503,0,5,-1,-99,-99
1591716424,341420,8628,0,40,1.0,21000.0,1,8628,3,5,-1,-99,-99
1591791476,341420,5712,0,41,0.0,15000.0,1,5712,0,5,-1,-99,-99
1591864626,341420,6106,0,42,0.0,27000.0,1,6106,2,5,-1,-99,-99
1591891496,341420,11707,0,43,1.0,27000.0,1,11707,0,5,-1,-99,-99
1936185105,341420,6002,0,44,0.0,12000.0,1,6002,0,5,-1,-99,-99
1936235916,341420,13518,0,45,1.0,39000.0,1,13518,3,5,-1,-99,-99
1936286468,341420,5262,0,46,0.0,8000.0,1,5262,0,5,-1,-99,-99
1936329157,341420,9013,0,47,1.0,35000.0,1,9013,3,5,-1,-99,-99
1936380611,341420,6661,0,48,0.0,24000.0,1,6661,2,5,-1,-99,-99
592604039,385630,3420,0,139,1.0,36666.0,1,3420,1,4,-1,-99,-99
592604039,385630,3422,0,139,1.0,36666.0,1,3420,1,4,-1,-99,-99
592717926,385630,3495,0,140,1.0,26000.0,1,3495,0,4,-1,-99,-99
592717926,385630,3496,0,140,0.0,26000.0,1,3495,0,4,-1,-99,-99
592717926,385630,3497,0,140,1.0,26000.0,1,3495,0,4,-1,-99,-99
592905727,385630,3207,0,141,0.0,29333.0,1,3207,2,4,-1,-99,-99
592905727,385630,3208,0,141,0.0,29333.0,1,3207,3,4,-1,-99,-99
592905727,385630,3209,0,141,1.0,29333.0,1,3207,3,4,-1,-99,-99
1259355581,385630,6870,0,142,0.0,48666.0,1,6869,2,6,-1,-99,-99
1259355581,385630,6872,0,142,1.0,48666.0,1,6869,0,6,-1,-99,-99
1259355581,385630,6871,0,142,0.0,48666.0,1,6869,1,6,-1,-99,-99
1259355581,385630,6869,0,142,0.0,48666.0,1,6869,1,6,-1,-99,-99
1259583483,385630,6922,0,143,0.0,34750.0,1,6920,0,6,-1,-99,-99
1259583483,385630,6923,0,143,0.0,34750.0,1,6920,1,6,-1,-99,-99
1259583483,385630,6920,0,143,0.0,34750.0,1,6920,2,6,-1,-99,-99
1259583483,385630,6921,0,143,0.0,34750.0,1,6920,2,6,-1,-99,-99
1260478079,385630,10078,0,144,1.0,31250.0,1,10078,0,6,-1,-99,-99
1260478079,385630,10081,0,144,0.0,31250.0,1,10078,2,6,-1,-99,-99
1260478079,385630,10079,0,144,0.0,31250.0,1,10078,2,6,-1,-99,-99
1260478079,385630,10080,0,144,1.0,31250.0,1,10078,1,6,-1,-99,-99
1260843180,385630,6782,0,145,1.0,110000.0,1,6781,1,6,-1,-99,-99
1260843180,385630,6781,0,145,1.0,110000.0,1,6781,0,6,-1,-99,-99
1260843180,385630,6783,0,145,1.0,110000.0,1,6781,2,6,-1,-99,-99
1260843180,385630,6784,0,145,0.0,110000.0,1,6781,0,6,-1,-99,-99
1290393173,385630,4771,0,146,0.0,59500.0,1,4771,0,5,-1,-99,-99
1290411842,385630,5351,0,147,0.0,7000.0,1,5351,3,5,-1,-99,-99
1290454390,385630,8454,0,148,1.0,12000.0,1,8454,1,5,-1,-99,-99
1290476372,385630,5971,0,149,0.0,36000.0,1,5971,3,5,-1,-99,-99
1290491849,385630,6119,0,150,1.0,15000.0,1,6119,2,5,-1,-99,-99
1290515037,385630,4737,0,151,0.0,9000.0,1,4737,1,5,-1,-99,-99
1290548293,385630,5310,0,152,0.0,14000.0,1,5310,2,5,-1,-99,-99
1290561757,385630,4818,0,153,0.0,24000.0,1,4818,1,5,-1,-99,-99
1290594977,385630,4496,0,154,0.0,8000.0,1,4496,0,5,-1,-99,-99
1290617689,385630,4501,0,155,0.0,22000.0,1,4501,1,5,-1,-99,-99
1290634990,385630,6117,0,156,0.0,11000.0,1,6117,2,5,-1,-99,-99
1290641197,385630,3657,0,157,1.0,11000.0,1,3657,1,5,-1,-99,-99
1290663257,385630,3758,0,158,0.0,2000.0,1,3758,2,5,-1,-99,-99
1290686455,385630,4992,0,159,0.0,18000.0,1,4992,0,5,-1,-99,-99
1290698290,385630,3632,0,160,0.0,16000.0,1,3632,2,5,-1,-99,-99
1290919741,385630,7748,0,161,0.0,7000.0,1,7744,1,7,-1,-99,-99
1290919741,385630,7746,0,161,1.0,7000.0,1,7744,0,7,-1,-99,-99
1290919741,385630,7747,0,161,0.0,7000.0,1,7744,2,7,-1,-99,-99
1290919741,385630,7744,0,161,0.0,7000.0,1,7744,3,7,-1,-99,-99
1290919741,385630,7745,0,161,0.0,7000.0,1,7744,2,7,-1,-99,-99
1291143863,385630,7416,0,162,1.0,37800.0,1,7416,0,7,-1,-99,-99
1291143863,385630,7417,0,162,0.0,37800.0,1,7416,3,7,-1,-99,-99
1291143863,385630,7420,0,162,0.0,37800.0,1,7416,0,7,-1,-99,-99
1291143863,385630,7419,0,162,0.0,37800.0,1,7416,2,7,-1,-99,-99
1291143863,385630,7418,0,162,0.0,37800.0,1,7416,0,7,-1,-99,-99
