,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
6907,38829,4737610903,13192390,10546,0,643,1,0.0,23000.0,True,10546,10546,3,1,9 10 29,-1,,1267,1638,-371,1563,-294,16,12,-4,15,0.971982385188386,0.0
6908,38830,4737660739,13192390,7910,0,644,2,1.0,25000.0,True,7910,7910,2,1,10 178 92,-1,,1462,1625,-163,1550,-134,16,14,-2,15,0.812781156200391,1.0
6909,38831,4737711664,13192390,7958,0,645,1,1.0,23000.0,True,7958,7958,1,1,9 10 102,-1,,1396,1629,-233,1555,-183,16,13,-3,15,0.8528448589686808,1.0
6910,38832,5432890488,13192390,7964,0,646,2,0.0,22000.0,True,7964,7964,0,1,61 110 102,-1,,1526,1632,-106,1559,-88,16,15,-2,15,0.4605942861531157,0.0
6911,38833,5432913775,13192390,10439,0,647,2,1.0,27000.0,True,10439,10439,2,1,131 101 81,-1,,806,1622,-816,1550,-748,16,8,-9,15,0.9965900798607206,1.0
6912,38834,5432944748,13192390,7933,0,648,2,1.0,18000.0,True,7933,7933,2,1,10 178 38,-1,,1284,1623,-339,1550,-293,16,12,-4,15,0.9346385820404682,1.0
6913,38835,5432982862,13192390,6,0,649,1,0.0,25000.0,True,6,6,2,1,10 94 162 92,-1,,1575,1624,-49,1552,-14,16,15,-1,15,0.6262311906316071,0.0
6914,38836,5433040364,13192390,9,0,650,2,0.0,24000.0,True,9,9,3,1,10 164 81,-1,,1709,1616,93,1544,109,16,17,0,15,0.17472225089055732,0.0
6915,38837,7696088949,13192390,6756,0,651,3,0.0,22000.0,True,6756,6753,2,6,109 162,-1,,1387,1610,-223,1547,-212,16,13,-3,15,0.8289418358783038,0.0
6916,38838,7696088949,13192390,6754,0,651,0,0.0,22000.0,True,6754,6753,3,6,147 162,-1,,1531,1599,-68,1535,-61,15,15,-1,15,0.6025099172931073,0.0
6917,38839,7696088949,13192390,6753,0,651,3,0.0,22000.0,True,6753,6753,1,6,55 162,-1,,1444,1590,-146,1526,-136,15,14,-2,15,0.6822619332745049,0.0
6918,38840,7696088949,13192390,6755,0,651,2,1.0,22000.0,True,6755,6753,2,6,27 162,-1,,1367,1579,-212,1516,-201,15,13,-3,15,0.7369615241180469,1.0
6919,38841,8645612882,13192390,2632,0,543,2,1.0,52750.0,True,2632,2632,2,4,106 103 29,-1,,1448,1583,-135,1560,-172,15,14,-2,15,0.63863110647546,1.0
6920,38842,8645612882,13192390,2633,0,543,3,1.0,52750.0,True,2633,2632,3,4,136 103 29,-1,,1137,1587,-450,1564,-481,15,11,-5,15,0.9349101799347844,1.0
6921,38843,8645612882,13192390,2634,0,543,0,0.0,52750.0,True,2634,2632,1,4,157 103 29,-1,,1399,1588,-189,1565,-224,15,13,-2,15,0.7115528090770973,0.0
6922,38844,8645740222,13192390,3005,0,652,0,1.0,26000.0,True,3005,3003,0,4,136 67 38,-1,,1372,1577,-205,1553,-252,15,13,-3,15,0.8300783474524392,1.0
6923,38845,8645740222,13192390,3003,0,652,2,1.0,26000.0,True,3003,3003,2,4,136 67 38,-1,,1348,1581,-233,1556,-279,15,13,-3,15,0.8580317193841902,1.0
6924,38846,8645740222,13192390,3004,0,652,0,0.0,26000.0,True,3004,3003,1,4,161 67 38,-1,,1691,1584,107,1559,53,15,16,1,15,0.4836832769753509,0.0
6925,38847,8645881747,13192390,2591,0,653,3,0.0,27666.0,True,2591,2590,1,4,161 171 162 92,-1,,1629,1579,50,1552,7,15,16,0,15,0.4662240316404232,0.0
6926,38848,8645881747,13192390,2590,0,653,2,1.0,27666.0,True,2590,2590,2,4,74 171 162 92,-1,,1177,1572,-395,1545,-423,15,11,-4,15,0.9278441138555246,1.0
6927,38849,8645881747,13192390,2592,0,653,0,1.0,27666.0,True,2592,2590,0,4,157 171 162 92,-1,,1257,1574,-317,1546,-347,15,12,-4,15,0.9486523409473144,1.0
6928,38850,8646026081,13192390,2714,0,654,2,1.0,25666.0,True,2714,2713,2,4,82 126 81,-1,,1530,1576,-46,1548,-86,15,15,-1,15,0.6532151538546734,1.0
6929,38851,8646026081,13192390,2715,0,654,2,0.0,25666.0,True,2715,2713,0,4,157 126 81,-1,,1439,1582,-143,1554,-180,15,14,-2,15,0.7690236565876848,0.0
6930,38852,8646026081,13192390,2713,0,654,2,0.0,25666.0,True,2713,2713,3,4,106 126 81,-1,,1519,1572,-53,1543,-91,15,15,-1,15,0.5734123755991601,0.0
6931,38853,8646125409,13192390,2971,0,655,2,1.0,31666.0,True,2971,2970,2,4,136 67 81,-1,,1573,1563,10,1533,-31,15,15,0,15,0.582518831745699,1.0
6932,38854,8646125409,13192390,2972,0,655,1,1.0,31666.0,True,2972,2970,1,4,82 67 81,-1,,1189,1571,-382,1540,-412,15,11,-4,15,0.9659587129855292,1.0
6933,38855,8646125409,13192390,2970,0,655,3,1.0,31666.0,True,2970,2970,3,4,106 67 81,-1,,1125,1572,-447,1541,-476,15,11,-5,15,0.9820216672612834,1.0
6934,38856,8682897905,13192390,2966,0,656,2,0.0,23666.0,True,2966,2964,0,4,82 12 81,-1,,1249,1573,-324,1542,-349,15,12,-4,15,0.8846942086759465,0.0
6935,38857,8682897905,13192390,2965,0,656,1,1.0,23666.0,True,2965,2964,1,4,74 12 81,-1,,967,1560,-593,1529,-614,15,9,-6,15,0.9824783348567764,1.0
6936,38858,8682897905,13192390,2964,0,656,1,1.0,23666.0,True,2964,2964,1,4,106 12 81,-1,,1052,1561,-509,1529,-529,15,10,-6,15,0.9798784011578784,1.0
6937,38859,8683028981,13192390,3262,0,657,1,1.0,22333.0,True,3262,3261,1,4,74 150 162 92,-1,,1136,1562,-426,1530,-432,15,11,-5,15,0.9552321281295956,1.0
6938,38860,8683028981,13192390,3263,0,657,3,0.0,22333.0,True,3263,3261,1,4,82 150 162 92,-1,,1582,1563,19,1531,-10,15,15,0,15,0.4511176038355745,0.0
6939,38861,8683028981,13192390,3261,0,657,1,0.0,22333.0,True,3261,3261,2,4,106 150 162 92,-1,,1294,1556,-262,1523,-273,15,12,-3,15,0.8301772327478166,0.0
6940,38862,8683174692,13192390,3069,0,658,0,1.0,23333.0,True,3069,3069,0,4,106 150 162 38,-1,,1181,1543,-362,1511,-377,15,11,-4,15,0.8853359399386352,1.0
6941,38863,8683174692,13192390,3071,0,658,0,0.0,23333.0,True,3071,3069,3,4,82 150 162 38,-1,,1517,1545,-28,1513,-62,15,15,-1,15,0.4247722010603837,0.0
6942,38864,8683174692,13192390,3070,0,658,3,1.0,23333.0,True,3070,3069,3,4,113 150 162 38,-1,,1424,1537,-113,1504,-140,15,14,-2,15,0.6645883727737603,1.0
6943,38865,8683345163,13192390,3207,0,659,2,1.0,21666.0,True,3207,3207,2,4,106 169 162 38,-1,,1421,1542,-121,1508,-148,15,14,-2,15,0.6667611479944046,1.0
6944,38866,8683345163,13192390,3208,0,659,3,1.0,21666.0,True,3208,3207,3,4,113 169 162 38,-1,,1405,1547,-142,1513,-170,15,14,-2,15,0.828872043917367,1.0
6945,38867,8683345163,13192390,3209,0,659,3,1.0,21666.0,True,3209,3207,3,4,157 169 162 38,-1,,1442,1552,-110,1517,-138,15,14,-2,15,0.6458013682536371,1.0
6946,38868,8683472786,13192390,10108,0,660,0,0.0,28333.0,True,10108,10106,1,4,82 12 38,-1,,1580,1557,23,1522,3,15,15,0,15,0.4495281813335385,0.0
6947,38869,8683472786,13192390,10107,0,660,3,1.0,28333.0,True,10107,10106,3,4,106 12 38,-1,,997,1550,-553,1514,-564,15,9,-6,15,0.9665945381285301,1.0
6948,38870,8683472786,13192390,10106,0,660,2,1.0,28333.0,True,10106,10106,2,4,74 12 38,-1,,1346,1551,-205,1515,-216,15,13,-3,15,0.8587118099950619,1.0
6949,38871,8683644649,13192390,2804,0,661,2,1.0,25666.0,True,2804,2803,2,4,136 67 38,-1,,1284,1554,-270,1518,-282,15,12,-3,15,0.9068847144382174,1.0
6950,38872,8683644649,13192390,2803,0,661,0,1.0,25666.0,True,2803,2803,0,4,106 67 38,-1,,1265,1557,-292,1521,-304,15,12,-3,15,0.838789126198734,1.0
6951,38873,8683644649,13192390,2805,0,661,1,0.0,25666.0,True,2805,2803,3,4,82 67 38,-1,,1379,1559,-180,1523,-194,15,13,-2,15,0.6370683504360499,0.0
6952,38875,8684032658,13192390,3069,0,664,0,1.0,23666.0,True,3069,3069,0,4,106 150 162 38,-1,,1181,1548,-367,1512,-378,15,11,-4,15,0.985104426653138,1.0
6953,38876,8684032658,13192390,3070,0,664,3,1.0,23666.0,True,3070,3069,3,4,113 150 162 38,-1,,1424,1550,-126,1513,-149,15,14,-2,15,0.9816911896268244,1.0
6954,38877,8684032658,13192390,3071,0,664,3,1.0,23666.0,True,3071,3069,3,4,82 150 162 38,-1,,1517,1554,-37,1518,-67,15,15,-1,15,0.9480049055541084,1.0
6955,38878,8684140591,13192390,2909,0,662,1,0.0,24333.0,True,2909,2907,3,4,157 171 162 38,-1,,1422,1561,-139,1524,-168,15,14,-2,15,0.8143302906562019,0.0
6956,38879,8684140591,13192390,2908,0,662,2,1.0,24333.0,True,2908,2907,2,4,136 171 162 38,-1,,1448,1551,-103,1513,-131,15,14,-2,15,0.8895227739078024,1.0
6957,38880,8684140591,13192390,2907,0,662,1,1.0,24333.0,True,2907,2907,1,4,74 171 162 38,-1,,1599,1556,43,1518,6,15,15,0,15,0.561340023434828,1.0
6958,38881,8684278364,13192390,3180,0,665,2,0.0,25333.0,True,3180,3180,1,4,161 83 29,-1,,1790,1565,225,1525,190,15,17,2,15,0.1958946863974988,0.0
6959,38882,8684278364,13192390,3181,0,665,3,0.0,25333.0,True,3181,3180,2,4,136 83 29,-1,,1536,1561,-25,1521,-55,15,15,-1,15,0.5894298098299459,0.0
6960,38883,8684278364,13192390,3182,0,665,3,1.0,25333.0,True,3182,3180,3,4,157 83 29,-1,,1250,1553,-303,1513,-318,15,12,-4,15,0.8624352110607952,1.0
6961,38885,8684682878,13192390,2592,0,667,0,1.0,31333.0,True,2592,2590,0,4,157 171 162 92,-1,,1257,1556,-299,1515,-316,15,12,-3,15,0.9589354353546816,1.0
6962,38886,8684682878,13192390,2591,0,667,1,1.0,31333.0,True,2591,2590,1,4,161 171 162 92,-1,,1629,1558,71,1517,42,15,16,0,15,0.8293593837632776,1.0
6963,38887,8684682878,13192390,2590,0,667,2,1.0,31333.0,True,2590,2590,2,4,74 171 162 92,-1,,1177,1567,-390,1525,-403,15,11,-4,15,0.9705154979192284,1.0
