,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
710560,3970522,385159,847986120,6116,0,11,3,1.0,7000.0,False,6116,6116,3,5,23,-1,,1662,1618,44,1524,132,16,16,0,15,0.5439451181821611,1.0
710561,3970523,403480,847986120,6173,0,12,2,1.0,10000.0,False,6173,6173,2,5,151,-1,,1683,1627,56,1535,141,16,16,0,15,0.7510848112546161,1.0
710562,3970524,419273,847986120,6370,0,13,0,0.0,16000.0,False,6370,6370,2,5,79,-1,,1642,1635,7,1545,94,16,16,0,15,0.8577048237050651,0.0
710563,3970525,500927,847986120,6879,0,14,2,1.0,13000.0,False,6879,6877,2,6,27,-1,,1596,1628,-32,1500,86,16,15,-1,15,0.7656981660410959,1.0
710564,3970526,500927,847986120,6880,0,14,3,0.0,13000.0,False,6880,6877,0,6,73,-1,,1673,1635,38,1509,151,16,16,0,15,0.5226062191644821,0.0
710565,3970527,500927,847986120,6878,0,14,1,1.0,13000.0,False,6878,6877,1,6,65,-1,,1416,1628,-212,1504,-92,16,14,-3,15,0.9707278827469308,1.0
710566,3970528,500927,847986120,6877,0,14,2,1.0,13000.0,False,6877,6877,2,6,96,-1,,1530,1631,-101,1510,13,16,15,-2,15,0.8047626454743044,1.0
710567,3970529,631635,847986120,7216,0,15,3,1.0,18500.0,False,7216,7216,3,7,97 50 21,-1,,1514,1637,-123,1500,10,16,15,-2,15,0.8399360812562924,1.0
710568,3970530,631635,847986120,7219,0,15,0,0.0,18500.0,False,7219,7216,2,7,50 19 21,-1,,1610,1642,-32,1507,96,16,16,-1,15,0.7115802568515066,0.0
710569,3970531,631635,847986120,7218,0,15,2,1.0,18500.0,False,7218,7216,2,7,50 18 21,-1,,1350,1634,-284,1502,-153,16,13,-3,15,0.9499588987986838,1.0
710570,3970532,631635,847986120,7217,0,15,2,1.0,18500.0,False,7217,7216,2,7,50 118 21,-1,,1480,1636,-156,1506,-28,16,14,-2,15,0.8952206178261696,1.0
