,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
5612,31050,1414961145,11301660,5177,0,58,1,1.0,14000.0,True,5177,5177,1,5,167,-1,,1579,1549,30,1495,70,15,15,0,14,0.3910957885871583,1.0
5613,31051,1414989190,11301660,9496,0,59,2,1.0,9000.0,True,9496,9496,2,5,112,-1,,1447,1557,-110,1504,-74,15,14,-2,15,0.6427831207190136,1.0
5614,31052,1415025182,11301660,5262,0,60,0,1.0,16000.0,True,5262,5262,0,5,65,-1,,1501,1563,-62,1510,-25,15,15,-1,15,0.6514426560811954,1.0
5615,31053,1415048367,11301660,5246,0,61,2,1.0,25000.0,True,5246,5246,2,5,45,-1,,1393,1569,-176,1517,-140,15,13,-2,15,0.8682127245087169,1.0
5616,31054,1415096114,11301660,4039,0,62,2,1.0,16000.0,True,4039,4039,2,5,44,-1,,1431,1573,-142,1522,-103,15,14,-2,15,0.6614599998577338,1.0
5617,31055,1415162753,11301660,9893,0,63,0,0.0,30000.0,True,9893,9893,1,5,1,-1,,1422,1577,-155,1527,-117,15,14,-2,15,0.587861895446692,0.0
5618,31056,1415206757,11301660,3854,0,64,2,1.0,35000.0,True,3854,3854,2,5,65,-1,,1500,1567,-67,1517,-36,15,15,-1,15,0.4053938985566013,1.0
5619,31057,1415237367,11301660,5654,0,65,1,1.0,15000.0,True,5654,5654,1,5,1,-1,,1446,1573,-127,1524,-96,15,14,-2,15,0.8059760239916296,1.0
5620,31058,1415265957,11301660,5183,0,66,1,1.0,16000.0,True,5183,5183,1,5,58,-1,,1335,1578,-243,1529,-206,15,13,-3,15,0.8007026338200263,1.0
5621,31059,1415288734,11301660,9896,0,67,1,1.0,20000.0,True,9896,9896,1,5,1,-1,,1398,1581,-183,1533,-147,15,13,-2,15,0.92720323648102,1.0
5622,31060,1461494384,11301660,4344,0,68,1,1.0,11000.0,True,4344,4344,1,5,14,-1,,1545,1585,-40,1537,-10,15,15,-1,15,0.4136141673170553,1.0
5623,31061,1461534093,11301660,5677,0,69,3,1.0,11000.0,True,5677,5677,3,5,159,-1,,1519,1591,-72,1545,-49,15,15,-1,15,0.5029144830903581,1.0
5624,31062,1461578111,11301660,9259,0,70,2,1.0,19000.0,True,9259,9259,2,5,31,-1,,1636,1597,39,1551,70,15,16,0,15,0.6117102994168997,1.0
5625,31063,1463800188,11301660,8985,0,71,3,1.0,21000.0,True,8985,8985,3,5,73,-1,,1350,1605,-255,1560,-214,16,13,-3,15,0.8675893588099175,1.0
5626,31064,1465650201,11301660,309,0,72,3,0.0,10000.0,True,309,309,1,2,2 32 81 92,-1,,1559,1608,-49,1544,1,16,15,-1,15,0.4611815858720972,0.0
5627,31065,1465695283,11301660,237,0,73,1,1.0,17000.0,True,237,237,1,2,143 140 69 38 92,-1,,1333,1600,-267,1536,-231,16,13,-3,15,0.8419793390181209,1.0
5628,31066,1465735389,11301660,736,0,74,3,1.0,18000.0,True,736,736,3,2,69 137 88 162 29 102,-1,,1190,1602,-412,1539,-360,16,11,-5,15,0.912744362019548,1.0
5629,31067,1465782421,11301660,853,0,75,1,0.0,17000.0,True,853,853,0,2,129 143 30 38 102,-1,,1608,1604,4,1541,32,16,16,0,15,0.4132130084709613,0.0
5630,31068,1465831211,11301660,822,0,76,0,1.0,19000.0,True,822,822,0,2,143 114 38 92,-1,,1335,1596,-261,1534,-216,15,13,-3,15,0.7894524875836917,1.0
5631,31069,1465865699,11301660,488,0,77,3,1.0,17000.0,True,488,488,3,2,62 155 163 81 29,-1,,1362,1599,-237,1538,-195,15,13,-3,15,0.8027257666867964,1.0
5632,31070,1465896216,11301660,877,0,78,0,1.0,18000.0,True,877,877,0,2,143 140 6 38 92,-1,,1464,1602,-138,1541,-107,16,14,-2,15,0.6996840089618726,1.0
5633,31071,1465925139,11301660,371,0,79,3,1.0,17000.0,True,371,371,3,2,143 140 69 38 102,-1,,1030,1607,-577,1547,-533,16,10,-6,15,0.9915479816600474,1.0
5634,31072,1465956779,11301660,870,0,80,0,1.0,15000.0,True,870,870,0,2,62 155 119 38 102,-1,,1187,1607,-420,1547,-375,16,11,-5,15,0.9399287601926046,1.0
5635,31073,1465982613,11301660,200,0,81,3,1.0,21000.0,True,200,200,3,2,2 107 92 29,-1,,1334,1608,-274,1549,-251,16,13,-3,15,0.9414746018425776,1.0
5636,31074,1466032467,11301660,5669,0,82,1,1.0,16000.0,True,5669,5669,1,5,123,-1,,1228,1611,-383,1563,-343,16,12,-4,15,0.793049698521519,1.0
5637,31075,1466055709,11301660,5000,0,83,0,1.0,17000.0,True,5000,5000,0,5,26,-1,,1546,1612,-66,1565,-44,16,15,-1,15,0.647663242664954,1.0
5638,31076,1466122973,11301660,5213,0,84,3,1.0,10000.0,True,5213,5213,3,5,156,-1,,1515,1619,-104,1572,-66,16,15,-2,15,0.5051480033386534,1.0
5639,31077,1466161380,11301660,8345,0,85,2,1.0,47000.0,True,8345,8345,2,5,73,-1,,1418,1624,-206,1578,-161,16,14,-3,15,0.8418261241479011,1.0
5640,31078,1466191837,11301660,5348,0,86,3,1.0,13000.0,True,5348,5348,3,5,179,-1,,1577,1627,-50,1582,-16,16,15,-1,15,0.7906043882669117,1.0
5641,31079,1466217888,11301660,5859,0,87,2,1.0,16000.0,True,5859,5859,2,5,91,-1,,1461,1634,-173,1589,-142,16,14,-2,15,0.7995216387766876,1.0
5642,31080,1507039999,11301660,1175,0,88,3,1.0,17000.0,True,1175,1175,3,2,2 107 38 29,-1,,1442,1638,-196,1552,-127,16,14,-2,15,0.8038994116640193,1.0
5643,31081,1507092832,11301660,1256,0,89,3,1.0,15000.0,True,1256,1256,3,2,69 155 119 38 92,-1,,1375,1642,-267,1556,-207,16,13,-3,15,0.6782655888664719,1.0
5644,31082,1507144242,11301660,1088,0,90,0,1.0,21000.0,True,1088,1088,0,2,155 163 162 81 92,-1,,1451,1644,-193,1560,-144,16,14,-2,15,0.7151694483013544,1.0
5645,31083,1507171414,11301660,1392,0,91,3,1.0,18000.0,True,1392,1392,3,2,62 138 41 81 29,-1,,1355,1648,-293,1565,-224,16,13,-3,15,0.9040791807311788,1.0
5646,31084,1507215021,11301660,1064,0,92,3,1.0,16000.0,True,1064,1064,3,2,62 148 32 92 102,-1,,1409,1650,-241,1568,-190,16,14,-3,15,0.7585780120369114,1.0
5647,31085,1507272143,11301660,734,0,93,3,0.0,17000.0,True,734,734,0,2,138 41 92 102,-1,,1391,1653,-262,1572,-205,16,13,-3,15,0.6791020192394992,0.0
5648,31086,1507325151,11301660,671,0,94,3,1.0,18000.0,True,671,671,3,2,143 114 81 92,-1,,1441,1641,-200,1560,-145,16,14,-2,15,0.6808022008184194,1.0
5649,31087,1507351764,11301660,924,0,95,1,1.0,23000.0,True,924,924,1,2,143 71 81 92,-1,,1449,1645,-196,1565,-148,16,14,-2,15,0.8450532511841464,1.0
5650,31088,1507378784,11301660,405,0,96,1,1.0,15000.0,True,405,405,1,2,17 56 38 92,-1,,1500,1648,-148,1569,-95,16,15,-2,15,0.8731758829308292,1.0
5651,31089,1507414599,11301660,446,0,97,3,0.0,20000.0,True,446,446,1,2,69 17 56 38 92,-1,,1454,1653,-199,1575,-153,16,14,-2,15,0.6960567048480221,0.0
5652,31090,1620406108,11301660,1200,0,98,3,1.0,27000.0,True,1200,1200,3,2,32 138 81 29,-1,,1264,1641,-377,1564,-317,16,12,-4,15,0.8789826953570445,1.0
5653,31091,1620433444,11301660,490,0,99,0,1.0,17000.0,True,490,490,0,2,155 163 162 38 29,-1,,1216,1643,-427,1566,-362,16,12,-5,15,0.9226707522421136,1.0
5654,31092,1648149120,11301660,530,0,100,0,1.0,17000.0,True,530,530,0,2,155 163 38 102,-1,,1328,1644,-316,1568,-263,16,13,-4,15,0.8372387775822963,1.0
5655,31093,1675866870,11301660,1158,0,101,0,0.0,18000.0,True,1158,1158,3,2,62 137 88 38 92,-1,,1318,1646,-328,1570,-285,16,13,-4,15,0.8844150411908952,0.0
5656,31094,1675899929,11301660,506,0,102,3,1.0,18000.0,True,506,506,3,2,143 69 141 38 92,-1,,1292,1633,-341,1558,-298,16,12,-4,15,0.8695266945312172,1.0
5657,31095,1675924476,11301660,311,0,103,3,1.0,16000.0,True,311,311,3,2,129 143 30 38 92,-1,,1423,1635,-212,1560,-164,16,14,-3,15,0.8055588036060446,1.0
5658,31096,1675960847,11301660,441,0,104,3,1.0,14000.0,True,441,441,3,2,138 41 38 102,-1,,1364,1638,-274,1564,-222,16,13,-3,15,0.9080151501495124,1.0
5659,31097,1675994297,11301660,455,0,105,3,1.0,16000.0,True,455,455,3,2,137 88 38 29,-1,,1375,1641,-266,1568,-215,16,13,-3,15,0.7584960729879531,1.0
5660,31098,1676022425,11301660,434,0,106,0,1.0,15000.0,True,434,434,0,2,143 69 141 38 102,-1,,1491,1644,-153,1571,-109,16,14,-2,15,0.8478957669101163,1.0
5661,31099,1676065099,11301660,766,0,107,3,1.0,17000.0,True,766,766,3,2,143 105 38 92,-1,,1469,1648,-179,1576,-155,16,14,-2,15,0.657274276262311,1.0
5662,31100,1746962347,11301660,6120,0,108,1,1.0,14000.0,True,6120,6120,1,5,58,-1,,1752,1652,100,1594,136,16,17,1,15,0.2729873786193828,1.0
5663,31101,1817447125,11301660,984,0,109,0,1.0,22000.0,True,984,984,0,2,17 56 92 29,-1,,1435,1662,-227,1581,-166,16,14,-3,15,0.7981533842593568,1.0
5664,31102,1817471194,11301660,716,0,110,1,1.0,16000.0,True,716,716,1,2,62 90 100 92 29,-1,,1496,1665,-169,1585,-117,16,14,-2,15,0.8885782031216802,1.0
5665,31103,1817513004,11301660,761,0,111,0,1.0,16000.0,True,761,761,0,2,62 137 88 81 92,-1,,1335,1669,-334,1590,-277,16,13,-4,15,0.8616759946132504,1.0
5666,31104,1817548785,11301660,1296,0,112,0,1.0,21000.0,True,1296,1296,0,2,143 105 38 102,-1,,1392,1671,-279,1592,-235,16,13,-3,15,0.8473263594800852,1.0
5667,31105,1817579858,11301660,421,0,113,1,0.0,17000.0,True,421,421,0,2,129 143 176 38 102,-1,,1527,1673,-146,1595,-114,16,15,-2,15,0.6681984508579916,0.0
5668,31106,1817617705,11301660,525,0,114,0,1.0,16000.0,True,525,525,0,2,2 107 92 102,-1,,1490,1663,-173,1586,-142,16,14,-2,15,0.6607765628493397,1.0
5669,31107,1817646777,11301660,786,0,115,1,1.0,17000.0,True,786,786,1,2,62 138 41 92 29,-1,,1376,1667,-291,1590,-242,16,13,-3,15,0.874331865554705,1.0
5670,31108,1817682350,11301660,939,0,116,0,1.0,15000.0,True,939,939,0,2,2 62 56 162 38 81,-1,,1347,1669,-322,1593,-258,16,13,-4,15,0.8854616145552681,1.0
5671,31109,1817718863,11301660,923,0,117,0,1.0,21000.0,True,923,923,0,2,148 32 38 92,-1,,1404,1671,-267,1596,-222,16,14,-3,15,0.8411951898394522,1.0
5672,31110,1817757891,11301660,876,0,118,3,1.0,19000.0,True,876,876,3,2,2 107 162 92 29,-1,,1519,1674,-155,1599,-117,16,15,-2,15,0.8065671982295425,1.0
5673,31111,1817811459,11301660,9523,0,119,3,1.0,19000.0,True,9523,9523,3,5,73,-1,,1387,1678,-291,1604,-230,16,13,-3,16,0.8581902363716093,1.0
5674,31112,1817830538,11301660,5748,0,120,3,1.0,14000.0,True,5748,5748,3,5,8,-1,,1489,1681,-192,1607,-119,16,14,-2,16,0.9705941695374102,1.0
5675,31113,1817863371,11301660,5703,0,121,0,0.0,10000.0,True,5703,5703,3,5,33,-1,,1621,1684,-63,1612,-8,16,16,-1,16,0.6032417712135995,0.0
5676,31114,1817907380,11301660,4854,0,122,1,0.0,16000.0,True,4854,4854,3,5,109,-1,,1562,1676,-114,1605,-59,16,15,-2,16,0.6478625923744706,0.0
5677,31115,1817929603,11301660,8598,0,123,3,1.0,25000.0,True,8598,8598,3,5,73,-1,,1225,1666,-441,1596,-383,16,12,-5,15,0.981756183383756,1.0
5678,31116,1817951660,11301660,4388,0,124,0,1.0,9000.0,True,4388,4388,0,5,181,-1,,1475,1667,-192,1597,-147,16,14,-2,15,0.8333465542217051,1.0
5679,31117,1817968100,11301660,4108,0,125,0,1.0,12000.0,True,4108,4108,0,5,23,-1,,1484,1671,-187,1602,-130,16,14,-2,16,0.867907793070965,1.0
5680,31118,1817992152,11301660,6045,0,126,3,1.0,9000.0,True,6045,6045,3,5,7,-1,,1474,1674,-200,1607,-152,16,14,-2,16,0.8131196758710256,1.0
5681,31119,1818024875,11301660,9936,0,127,0,0.0,17000.0,True,9936,9936,1,5,53,-1,,1730,1678,52,1611,97,16,17,0,16,0.4231872007308263,0.0
5682,31120,1818074551,11301660,6246,0,128,2,1.0,21000.0,True,6246,6246,2,5,159,-1,,1507,1672,-165,1606,-120,16,15,-2,16,0.6809816766583926,1.0
5683,31121,1818101030,11301660,5254,0,129,0,1.0,16000.0,True,5254,5254,0,5,28,-1,,1428,1676,-248,1611,-200,16,14,-3,16,0.8597855132609755,1.0
5684,31122,1818172311,11301660,5173,0,130,0,1.0,10000.0,True,5173,5173,0,5,25,-1,,1528,1679,-151,1614,-103,16,15,-2,16,0.4557235132981747,1.0
5685,31123,1818194961,11301660,9748,0,131,0,1.0,24000.0,True,9748,9748,0,5,1,-1,,1344,1683,-339,1620,-288,16,13,-4,16,0.9610028885858554,1.0
5686,31124,1818233339,11301660,5241,0,132,2,0.0,12000.0,True,5241,5241,3,5,80,-1,,1593,1685,-92,1622,-35,16,15,-1,16,0.6075757370124466,0.0
5687,31125,1818293217,11301660,5708,0,133,1,0.0,22000.0,True,5708,5708,2,5,127,-1,,1607,1676,-69,1614,-30,16,16,-1,16,0.4948409336526643,0.0
5688,31126,1818352583,11301660,6425,0,134,2,1.0,31000.0,True,6425,6425,2,5,65,-1,,1397,1667,-270,1606,-229,16,13,-3,16,0.7367656395002529,1.0
5689,31127,1818371107,11301660,9406,0,135,2,1.0,34000.0,True,9406,9406,2,5,1,-1,,1498,1669,-171,1609,-128,16,14,-2,16,0.8705213840314512,1.0
5690,31128,1818396496,11301660,5616,0,136,1,1.0,8000.0,True,5616,5616,1,5,15,-1,,1599,1673,-74,1614,-28,16,15,-1,16,0.5843244737207219,1.0
5691,31129,1818440541,11301660,3635,0,137,1,1.0,15000.0,True,3635,3635,1,5,15,-1,,1477,1679,-202,1621,-160,16,14,-3,16,0.5729544296212845,1.0
5692,31130,1883000639,11301660,461,0,138,0,1.0,29000.0,True,461,461,0,2,143 71 92 29,-1,,1438,1683,-245,1604,-194,16,14,-3,16,0.7851269670607159,1.0
5693,31131,1883029110,11301660,795,0,139,1,1.0,18000.0,True,795,795,1,2,2 107 38 29,-1,,1477,1686,-209,1608,-176,16,14,-3,16,0.8416800317871667,1.0
5694,31132,1883073680,11301660,447,0,140,0,1.0,14000.0,True,447,447,0,2,62 155 163 162 92 102,-1,,1452,1689,-237,1612,-199,16,14,-3,16,0.7502339751858734,1.0
5695,31133,1883116580,11301660,592,0,141,3,1.0,18000.0,True,592,592,3,2,90 100 81 92,-1,,1313,1692,-379,1616,-324,16,13,-4,16,0.8874312707254406,1.0
5696,31134,1883146363,11301660,1174,0,142,1,1.0,16000.0,True,1174,1174,1,2,69 155 119 81 29,-1,,1558,1694,-136,1618,-94,16,15,-2,16,0.7018972729790754,1.0
5697,31135,1883171809,11301660,396,0,143,0,1.0,20000.0,True,396,396,0,2,143 71 38 92,-1,,1348,1698,-350,1623,-304,16,13,-4,16,0.9760189268188162,1.0
5698,31136,1883207098,11301660,1223,0,144,0,0.0,16000.0,True,1223,1223,3,2,62 155 119 29 102,-1,,1485,1700,-215,1625,-184,17,14,-3,16,0.7538840967733722,0.0
5699,31137,1883242573,11301660,632,0,145,3,1.0,16000.0,True,632,632,3,2,2 107 62 81 29,-1,,1387,1689,-302,1614,-262,16,13,-4,16,0.8545005590175518,1.0
5700,31138,1883267877,11301660,377,0,146,3,1.0,15000.0,True,377,377,3,2,143 114 38 92,-1,,1425,1691,-266,1617,-229,16,14,-3,16,0.9462914381371998,1.0
5701,31139,1883296905,11301660,904,0,147,0,0.0,18000.0,True,904,904,3,2,143 141 81 92,-1,,1512,1693,-181,1620,-150,16,15,-2,16,0.7781308966793906,0.0
5702,31140,1883364782,11301660,6103,0,148,3,1.0,19000.0,True,6103,6103,3,5,96,-1,,1612,1682,-70,1625,-28,16,16,-1,16,0.5002134987186228,1.0
5703,31141,1883402072,11301660,8311,0,149,3,0.0,24000.0,True,8311,8311,0,5,73,-1,,1808,1688,120,1632,156,16,18,1,16,0.34114837868284936,0.0
5704,31142,1906787232,11301660,3878,0,150,0,0.0,12000.0,True,3878,3878,1,5,24,-1,,1740,1683,57,1627,91,16,17,0,16,0.19511074738782824,0.0
