,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
191,2130,18154961062,408250,7871,0,383,1,1.0,18000.0,True,7871,7871,1,1,131 5 38,-1,,1184,1564,-380,1525,-357,15,11,-4,15,0.9359531792288549,1.0
192,2131,18154989424,408250,7972,0,384,1,1.0,19000.0,True,7972,7972,1,1,10 70 29,-1,,1366,1566,-200,1527,-190,15,13,-2,15,0.8604086163662799,1.0
193,2132,18155021421,408250,7903,0,385,3,0.0,21000.0,True,7903,7903,1,1,10 94 92,-1,,1636,1569,67,1531,48,15,16,0,15,0.4440096593333547,0.0
194,2133,18155057915,408250,10575,0,386,3,1.0,19000.0,True,10575,10575,3,1,9 10 29,-1,,1166,1563,-397,1524,-359,15,11,-4,15,0.915638448563822,1.0
195,2134,18304560438,408250,5164,0,387,3,1.0,23000.0,True,5164,5164,3,5,72,-1,,1341,1565,-224,1525,-194,15,13,-3,15,0.7906377113262908,1.0
196,2135,18304606589,408250,8567,0,388,3,1.0,23000.0,True,8567,8567,3,5,73,-1,,1566,1568,-2,1529,18,15,15,-1,15,0.555219716817527,1.0
197,2136,18304656734,408250,5691,0,389,1,0.0,21000.0,True,5691,5691,0,5,26,-1,,1524,1575,-51,1537,-34,15,15,-1,15,0.3248619581851143,0.0
198,2137,18304720370,408250,3609,0,390,0,1.0,29000.0,True,3609,3609,0,5,85,-1,,1276,1567,-291,1529,-273,15,12,-3,15,0.6004543101514623,1.0
199,2138,18304779759,408250,9259,0,391,2,1.0,34000.0,True,9259,9259,2,5,31,-1,,1636,1569,67,1531,90,15,16,0,15,0.4639599465701126,1.0
200,2139,18304832686,408250,3916,0,392,1,0.0,41000.0,True,3916,3916,2,5,96,-1,,1460,1578,-118,1541,-94,15,14,-2,15,0.7317414188897894,0.0
201,2140,18304928831,408250,4976,0,393,0,0.0,31000.0,True,4976,4976,3,5,179,-1,,1483,1568,-85,1531,-61,15,14,-1,15,0.5654250215869114,0.0
202,2141,18305004952,408250,6154,0,394,3,1.0,44000.0,True,6154,6154,3,5,44,-1,,1479,1559,-80,1522,-55,15,14,-1,15,0.3965903783185751,1.0
203,2142,18305036398,408250,5400,0,395,2,0.0,28000.0,True,5400,5400,1,5,133,-1,,1384,1565,-181,1529,-158,15,13,-2,15,0.8101052686294815,0.0
204,2144,18305358587,408250,5400,0,398,1,1.0,16000.0,True,5400,5400,1,5,133,-1,,1384,1553,-169,1518,-147,15,13,-2,15,0.9473515054322732,1.0
205,2145,18305375000,408250,5367,0,399,0,1.0,4000.0,True,5367,5367,0,5,133,-1,,1462,1558,-96,1522,-64,15,14,-1,15,0.7223548161614278,1.0
206,2146,18305415591,408250,8696,0,396,3,0.0,9000.0,True,8696,8696,2,5,1,-1,,1625,1563,62,1529,83,15,16,0,15,0.3338994673899868,0.0
207,2147,18305470179,408250,4434,0,400,0,0.0,28000.0,True,4434,4434,3,5,26,-1,,1614,1557,57,1523,65,15,16,0,15,0.2462536137745063,0.0
208,2149,18305512291,408250,4434,0,403,3,1.0,33000.0,True,4434,4434,3,5,26,-1,,1614,1551,63,1517,71,15,16,0,15,0.9548192525827172,1.0
209,2150,18305526039,408250,5691,0,404,0,1.0,5000.0,True,5691,5691,0,5,26,-1,,1524,1560,-36,1526,-23,15,15,-1,15,0.9478259185246114,1.0
210,2151,18305559501,408250,6318,0,401,1,0.0,7000.0,True,6318,6318,0,5,124,-1,,1421,1566,-145,1533,-121,15,14,-2,15,0.7440569328541219,0.0
211,2152,18305592687,408250,5760,0,405,2,1.0,23000.0,True,5760,5760,2,5,8,-1,,1414,1556,-142,1523,-114,15,14,-2,15,0.6619850948198984,1.0
212,2153,18305623652,408250,8413,0,406,1,0.0,17000.0,True,8413,8413,0,5,53,-1,,1470,1560,-90,1528,-67,15,14,-1,15,0.5025839289263702,0.0
213,2154,18305658289,408250,4073,0,407,0,1.0,16000.0,True,4073,4073,0,5,8,-1,,1500,1551,-51,1519,-23,15,15,-1,15,0.7875129819102613,1.0
