,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
536361,2988454,782449,636124920,9476,0,26,2,1.0,38000.0,True,9476,9476,2,5,23,-1,,1421,1526,-105,1520,-114,15,14,-2,15,0.4778550028276404,1.0
536362,2988455,794734,636124920,4980,0,27,3,1.0,14000.0,True,4980,4980,3,5,127,-1,,1265,1531,-266,1525,-269,15,12,-3,15,0.953474605328358,1.0
536363,2988456,819999,636124920,4702,0,28,0,0.0,4000.0,True,4702,4702,1,5,43,-1,,1483,1534,-51,1528,-60,15,14,-1,15,0.6198847693021794,0.0
536364,2988457,851731,636124920,3859,0,29,0,0.0,14000.0,True,3859,3859,2,5,43,-1,,1640,1525,115,1519,102,15,16,1,15,0.23931533410439498,0.0
536365,2988459,1216802,636124920,4702,0,32,1,1.0,16000.0,True,4702,4702,1,5,43,-1,,1483,1520,-37,1514,-46,15,14,-1,15,0.9603381043935244,1.0
536366,2988460,1236348,636124920,3859,0,33,2,1.0,8000.0,True,3859,3859,2,5,43,-1,,1640,1527,113,1520,101,15,16,1,15,0.9702739016278236,1.0
536367,2988461,1256451,636124920,8550,0,30,0,1.0,11000.0,True,8550,8550,0,5,54,-1,,1515,1536,-21,1530,-33,15,15,-1,15,0.8025433347508828,1.0
536368,2988462,1289964,636124920,4780,0,34,2,1.0,13000.0,True,4780,4780,2,5,48,-1,,1477,1543,-66,1537,-77,15,14,-1,15,0.7023784064569666,1.0
536369,2988463,1323765,636124920,11510,0,35,1,0.0,26000.0,True,11510,11510,0,5,14,-1,,1603,1550,53,1543,39,15,16,0,15,0.4334405788053938,0.0
536370,2988464,1375828,636124920,5787,0,36,1,0.0,10000.0,True,5787,5787,3,5,66,-1,,1443,1543,-100,1536,-117,15,14,-1,15,0.5179118200613929,0.0
536371,2988465,1421480,636124920,9829,0,37,0,1.0,22000.0,True,9829,9829,0,5,73,-1,,1520,1534,-14,1526,-24,15,15,-1,15,0.4446165938868391,1.0
536372,2988466,1450757,636124920,4096,0,38,0,1.0,15000.0,True,4096,4096,0,5,89,-1,,1382,1541,-159,1533,-162,15,13,-2,15,0.854784296490637,1.0
536373,2988467,1498483,636124920,9150,0,39,0,0.0,17000.0,True,9150,9150,3,5,60,-1,,1747,1545,202,1537,187,15,17,2,15,0.2404686990442797,0.0
536374,2988468,1526292,636124920,3857,0,40,1,1.0,35000.0,True,3857,3857,1,5,132,-1,,1597,1541,56,1534,47,15,15,0,15,0.4629001975780299,1.0
536375,2988469,1555381,636124920,4005,0,41,3,1.0,14000.0,True,4005,4005,3,5,128,-1,,1376,1550,-174,1542,-176,15,13,-2,15,0.7946480786664594,1.0
536376,2988470,1617432,636124920,5434,0,42,1,1.0,9000.0,True,5434,5434,1,5,125,-1,,1575,1554,21,1546,5,15,15,0,15,0.2964463981395443,1.0
536377,2988471,1663367,636124920,8631,0,43,2,0.0,42000.0,True,8631,8631,3,5,124,-1,,1557,1562,-5,1554,-13,15,15,-1,15,0.4472070350342533,0.0
536378,2988472,1696303,636124920,3731,0,44,2,1.0,24000.0,True,3731,3731,2,5,57,-1,,1512,1555,-43,1546,-44,15,15,-1,15,0.5383624131447983,1.0
536379,2988473,1725981,636124920,4979,0,45,0,0.0,10000.0,True,4979,4979,2,5,33,-1,,1383,1561,-178,1552,-186,15,13,-2,15,0.7141958014550942,0.0
536380,2988474,1749020,636124920,5183,0,46,3,0.0,11000.0,True,5183,5183,1,5,58,-1,,1335,1550,-215,1541,-218,15,13,-3,15,0.7791374523228582,0.0
536381,2988475,1784151,636124920,5670,0,47,3,1.0,8000.0,True,5670,5670,3,5,123,-1,,1483,1538,-55,1530,-65,15,14,-1,15,0.5837645438678118,1.0
536382,2988476,1806127,636124920,3710,0,48,3,1.0,25000.0,True,3710,3710,3,5,109,-1,,1169,1545,-376,1536,-368,15,11,-4,15,0.91055329919295,1.0
536383,2988477,1834909,636124920,11211,0,49,1,0.0,12000.0,True,11211,11211,2,5,173,-1,,1479,1546,-67,1537,-67,15,14,-1,15,0.6145214116776642,0.0
536384,2988479,3730152,636124920,1532,0,20,1,1.0,20000.0,True,1532,1532,1,3,74 81 92,-1,,1448,1537,-89,1500,-109,15,14,-1,15,0.6052859955306653,1.0
536385,2988480,3730152,636124920,1534,0,20,2,0.0,20000.0,True,1534,1532,0,3,157 81 92,-1,,1802,1543,259,1505,228,15,18,2,15,0.14327619314133316,0.0
536386,2988481,3730152,636124920,1533,0,20,2,1.0,20000.0,True,1533,1532,2,3,74 162 81 92,-1,,1234,1540,-306,1502,-321,15,12,-4,15,0.789946355409058,1.0
536387,2988482,3885857,636124920,2174,0,52,1,1.0,26666.0,True,2174,2174,1,3,74 92 102,-1,,1149,1542,-393,1504,-406,15,11,-4,15,0.9436218640070636,1.0
536388,2988483,3885857,636124920,2175,0,52,3,1.0,26666.0,True,2175,2174,3,3,82 162 92 102,-1,,1499,1544,-45,1505,-67,15,14,-1,15,0.6681926313638226,1.0
536389,2988484,3885857,636124920,2176,0,52,2,0.0,26666.0,True,2176,2174,3,3,113 92 102,-1,,1644,1550,94,1511,66,15,16,0,15,0.36827808036152293,0.0
536390,2988485,4013209,636124920,2455,0,53,2,1.0,28333.0,True,2455,2455,2,3,106 92 29,-1,,1251,1545,-294,1505,-315,15,12,-3,15,0.8598759627418523,1.0
536391,2988486,4013209,636124920,2457,0,53,0,1.0,28333.0,True,2457,2455,0,3,136 92 29,-1,,1159,1547,-388,1507,-409,15,11,-4,15,0.9133151196718756,1.0
536392,2988487,4013209,636124920,2456,0,53,2,1.0,28333.0,True,2456,2455,2,3,74 92 29,-1,,1391,1549,-158,1508,-178,15,13,-2,15,0.776492607310915,1.0
536393,2988488,4118331,636124920,1674,0,54,1,1.0,27333.0,True,1674,1673,1,3,82 38 102,-1,,1386,1553,-167,1512,-184,15,13,-2,15,0.8822587303254343,1.0
536394,2988489,4118331,636124920,1673,0,54,0,1.0,27333.0,True,1673,1673,0,3,106 38 102,-1,,1360,1557,-197,1516,-213,15,13,-2,15,0.8022610007126199,1.0
536395,2988490,4118331,636124920,1675,0,54,2,1.0,27333.0,True,1675,1673,2,3,136 162 38 102,-1,,1760,1561,199,1520,175,15,17,1,15,0.3183121408038954,1.0
536396,2988491,4222869,636124920,1435,0,55,3,0.0,27333.0,True,1435,1433,1,3,136 92 29,-1,,1696,1572,124,1531,113,15,16,1,15,0.4285021008523893,0.0
536397,2988492,4222869,636124920,1433,0,55,2,1.0,27333.0,True,1433,1433,2,3,106 92 29,-1,,1056,1567,-511,1525,-523,15,10,-6,15,0.9835224887389707,1.0
536398,2988493,4222869,636124920,1434,0,55,0,1.0,27333.0,True,1434,1433,0,3,74 92 29,-1,,1020,1568,-548,1526,-560,15,10,-6,15,0.9845833659468884,1.0
536399,2988494,4310944,636124920,4163,0,50,0,1.0,19000.0,True,4163,4163,0,5,79,-1,,1458,1569,-111,1528,-79,15,14,-2,15,0.5438789476999014,1.0
536400,2988495,4331313,636124920,5493,0,57,0,1.0,8000.0,True,5493,5493,0,5,89,-1,,1574,1574,0,1534,28,15,15,0,15,0.6450896424069935,1.0
536401,2988496,4377232,636124920,11378,0,58,0,1.0,9000.0,True,11378,11378,0,5,53,-1,,1617,1581,36,1542,57,15,16,0,15,0.4566809160398078,1.0
536402,2988497,4437449,636124920,4117,0,59,0,0.0,31000.0,True,4117,4117,1,5,181,-1,,1628,1590,38,1551,60,15,16,0,15,0.3802381933721813,0.0
536403,2988499,4506813,636124920,4117,0,62,1,1.0,24000.0,True,4117,4117,1,5,181,-1,,1628,1583,45,1545,66,15,16,0,15,0.977974197920934,1.0
536404,2988500,4517381,636124920,4826,0,63,0,1.0,3000.0,True,4826,4826,0,5,181,-1,,1447,1591,-144,1554,-123,15,14,-2,15,0.948006901178495,1.0
536405,2988501,4535631,636124920,3945,0,60,2,1.0,3000.0,True,3945,3945,2,5,123,-1,,1334,1596,-262,1559,-241,15,13,-3,15,0.8333314619218439,1.0
536406,2988502,4556292,636124920,8460,0,64,0,1.0,8000.0,True,8460,8460,0,5,128,-1,,1359,1599,-240,1562,-216,15,13,-3,15,0.8983867079518861,1.0
536407,2988503,4595930,636124920,3577,0,65,3,0.0,7000.0,True,3577,3577,0,5,8,-1,,1660,1602,58,1565,83,16,16,0,15,0.5301431008182083,0.0
536408,2988504,4658946,636124920,5595,0,66,1,0.0,20000.0,True,5595,5595,0,5,7,-1,,1618,1595,23,1559,48,15,16,0,15,0.3980259915951296,0.0
536409,2988505,4693000,636124920,5273,0,67,3,1.0,33000.0,True,5273,5273,3,5,45,-1,,1462,1588,-126,1553,-107,15,14,-2,15,0.7788642661148958,1.0
536410,2988506,4729750,636124920,4995,0,68,0,0.0,15000.0,True,4995,4995,3,5,172,-1,,1548,1593,-45,1558,-24,15,15,-1,15,0.5079439627484827,0.0
536411,2988507,4767009,636124920,11426,0,69,3,1.0,17000.0,True,11426,11426,3,5,180,-1,,1605,1585,20,1550,32,15,16,0,15,0.5201418943051199,1.0
536412,2988508,4783183,636124920,6107,0,70,2,1.0,18000.0,True,6107,6107,2,5,14,-1,,1682,1593,89,1558,112,15,16,0,15,0.5259248624128199,1.0
536413,2988509,4801037,636124920,4222,0,71,3,1.0,9000.0,True,4222,4222,3,5,159,-1,,1332,1602,-270,1568,-251,16,13,-3,15,0.9552413248413636,1.0
536414,2988510,4821111,636124920,3736,0,72,2,1.0,7000.0,True,3736,3736,2,5,125,-1,,1584,1605,-21,1571,-6,16,15,-1,15,0.5758215491239606,1.0
536415,2988511,4844793,636124920,5885,0,73,1,1.0,9000.0,True,5885,5885,1,5,91,-1,,1457,1612,-155,1578,-126,16,14,-2,15,0.821452069183095,1.0
536416,2988512,4872542,636124920,8300,0,74,3,0.0,15000.0,True,8300,8300,2,5,73,-1,,1547,1616,-69,1583,-54,16,15,-1,15,0.7087533654070866,0.0
536417,2988513,4891135,636124920,9431,0,75,3,1.0,15000.0,True,9431,9431,3,5,73,-1,,1405,1607,-202,1575,-182,16,14,-3,15,0.9184115012666604,1.0
536418,2988514,4906973,636124920,6668,0,76,3,1.0,7000.0,True,6668,6668,3,5,78,-1,,1370,1611,-241,1578,-218,16,13,-3,15,0.8937219164968013,1.0
536419,2988515,4928015,636124920,4382,0,77,2,1.0,8000.0,True,4382,4382,2,5,14,-1,,1488,1614,-126,1582,-104,16,14,-2,15,0.8049866506125737,1.0
536420,2988516,4965757,636124920,9488,0,78,1,1.0,13000.0,True,9488,9488,1,5,57,-1,,1765,1619,146,1587,155,16,17,1,15,0.32591432961598354,1.0
536421,2988517,4993143,636124920,8390,0,79,1,0.0,27000.0,True,8390,8390,2,5,60,-1,,1579,1629,-50,1598,-33,16,15,-1,15,0.6435835233026096,0.0
536422,2988518,5029925,636124920,5186,0,80,1,0.0,12000.0,True,5186,5186,3,5,128,-1,,1409,1621,-212,1590,-199,16,14,-3,15,0.7623811569052297,0.0
536423,2988519,5071791,636124920,9283,0,81,3,0.0,15000.0,True,9283,9283,1,5,95,-1,,1574,1609,-35,1578,-24,16,15,-1,15,0.3791051422365653,0.0
536424,2988520,5109220,636124920,6119,0,82,2,1.0,8000.0,True,6119,6119,2,5,54,-1,,1545,1601,-56,1570,-38,16,15,-1,15,0.5540688467915403,1.0
536425,2988521,6688629,636124920,10518,0,83,2,1.0,8000.0,True,10518,10518,2,1,61 110 38,-1,,1668,1607,61,1499,142,16,16,0,14,0.31538779614901585,1.0
536426,2988522,11175730,636124920,10627,0,84,2,1.0,24000.0,True,10627,10627,2,1,131 130 38,-1,,1540,1616,-76,1509,8,16,15,-1,15,0.5734870150340408,1.0
536427,2988523,15657409,636124920,10523,0,85,1,1.0,23000.0,True,10523,10523,1,1,131 36 81,-1,,1480,1622,-142,1517,-67,16,14,-2,15,0.69261493671587,1.0
536428,2988524,15692188,636124920,189,0,86,1,1.0,19000.0,True,189,189,1,1,9 10 38,-1,,1676,1626,50,1523,94,16,16,0,15,0.4867093589875807,1.0
536429,2988525,15722891,636124920,7942,0,87,0,1.0,21000.0,True,7942,7942,0,1,131 40 38,-1,,1452,1635,-183,1532,-124,16,14,-2,15,0.8425033381758471,1.0
536430,2988526,15753182,636124920,10529,0,88,1,1.0,19000.0,True,10529,10529,1,1,131 149 81,-1,,1443,1639,-196,1537,-118,16,14,-2,15,0.7261970006090608,1.0
536431,2988527,16002756,636124920,2618,0,56,0,0.0,20000.0,True,2618,2617,1,4,136 169 162 81,-1,,1662,1642,20,1500,97,16,16,0,15,0.3295688933125599,0.0
536432,2988528,16002756,636124920,2619,0,56,1,1.0,20000.0,True,2619,2617,1,4,82 169 162 81,-1,,1324,1635,-311,1494,-221,16,13,-4,14,0.8339586470153415,1.0
536433,2988529,16002756,636124920,2617,0,56,0,1.0,20000.0,True,2617,2617,0,4,136 169 162 81,-1,,1379,1637,-258,1497,-172,16,13,-3,14,0.7302998275362123,1.0
536434,2988530,16219147,636124920,10717,0,89,3,1.0,26333.0,True,10717,10716,3,4,136 81 3,-1,,1411,1640,-229,1501,-140,16,14,-3,15,0.8458940333072675,1.0
536435,2988531,16219147,636124920,10716,0,89,0,1.0,26333.0,True,10716,10716,0,4,74 81 3,-1,,1324,1643,-319,1506,-230,16,13,-4,15,0.8517687451464645,1.0
536436,2988532,16219147,636124920,10718,0,89,2,1.0,26333.0,True,10718,10716,2,4,82 81 3,-1,,1461,1645,-184,1509,-100,16,14,-2,15,0.7202524699590913,1.0
536437,2988533,16348366,636124920,3125,0,90,0,0.0,23666.0,True,3125,3123,3,4,157 12 92,-1,,1898,1649,249,1515,316,16,18,2,15,0.14322198810691686,0.0
536438,2988534,16348366,636124920,3123,0,90,1,1.0,23666.0,True,3123,3123,1,4,74 12 92,-1,,1338,1646,-308,1512,-226,16,13,-4,15,0.8303450104192706,1.0
536439,2988535,16348366,636124920,3124,0,90,0,0.0,23666.0,True,3124,3123,2,4,161 12 92,-1,,1642,1649,-7,1516,65,16,16,-1,15,0.5483761743571507,0.0
536440,2988536,16490435,636124920,2949,0,91,3,1.0,25666.0,True,2949,2949,3,4,74 12 162 29,-1,,1100,1641,-541,1510,-457,16,11,-6,15,0.9430156275715564,1.0
536441,2988537,16490435,636124920,2950,0,91,0,0.0,25666.0,True,2950,2949,1,4,82 12 162 29,-1,,1637,1642,-5,1511,59,16,16,-1,15,0.6065211217891449,0.0
536442,2988538,16490435,636124920,2951,0,91,3,0.0,25666.0,True,2951,2949,0,4,82 12 162 29,-1,,1665,1634,31,1504,92,16,16,0,15,0.3589029908793072,0.0
536443,2988539,16587846,636124920,3115,0,92,0,1.0,24333.0,True,3115,3114,0,4,82 150 38,-1,,1544,1627,-83,1499,-3,16,15,-1,14,0.7070586277911892,1.0
536444,2988540,16587846,636124920,3116,0,92,3,1.0,24333.0,True,3116,3114,3,4,157 150 38,-1,,1148,1633,-485,1506,-398,16,11,-5,15,0.95751167108944,1.0
536445,2988541,16587846,636124920,3114,0,92,1,1.0,24333.0,True,3114,3114,1,4,106 150 38,-1,,1661,1634,27,1508,100,16,16,0,15,0.48217597524071903,1.0
536446,2988543,16850607,636124920,216,0,94,0,0.0,21000.0,True,216,216,1,2,143 105 38 102,-1,,1278,1642,-364,1500,-244,16,12,-4,15,0.8962549338890853,0.0
536447,2988544,17096924,636124920,10209,0,95,3,1.0,20000.0,False,10209,10208,3,6,27,-1,,1272,1628,-356,1500,-275,16,12,-4,15,0.8974530097595509,1.0
536448,2988545,17096924,636124920,10210,0,95,3,0.0,20000.0,False,10210,10208,2,6,1,-1,,1336,1630,-294,1502,-215,16,13,-3,15,0.8551160799253239,0.0
536449,2988546,17096924,636124920,10211,0,95,3,1.0,20000.0,False,10211,10208,3,6,95,-1,,1343,1618,-275,1490,-196,16,13,-3,14,0.863939243184458,1.0
536450,2988547,17096924,636124920,10208,0,95,3,1.0,20000.0,False,10208,10208,3,6,8,-1,,1274,1620,-346,1494,-268,16,12,-4,14,0.9064764973604384,1.0
536451,2988548,58700607,636124920,176,0,96,0,1.0,22000.0,False,176,176,0,1,9 10 81,-1,,1575,1622,-47,1542,-5,16,15,-1,15,0.457990399092988,1.0
536452,2988549,58734310,636124920,10545,0,97,3,0.0,21000.0,True,10545,10545,1,1,131 187 92,-1,,1227,1628,-401,1550,-334,16,12,-5,15,0.8644957436931592,0.0
536453,2988550,58779650,636124920,134,0,98,1,0.0,22000.0,True,134,134,2,1,131 104 92,-1,,1609,1615,-6,1537,18,16,16,-1,15,0.3856651747825453,0.0
536454,2988551,58838402,636124920,175,0,99,0,0.0,28000.0,True,175,175,2,1,9 10 92,-1,,1620,1607,13,1530,79,16,16,0,15,0.3779553566828519,0.0
536455,2988552,58903345,636124920,10464,0,100,2,0.0,32000.0,True,10464,10464,0,1,10 178 29,-1,,1399,1600,-201,1524,-140,16,13,-3,15,0.6969210770728048,0.0
536456,2988553,58945974,636124920,7965,0,101,0,1.0,38000.0,True,7965,7965,0,1,131 130 162 38,-1,,1327,1588,-261,1513,-205,15,13,-3,15,0.8240771178065813,1.0
536457,2988554,58999682,636124920,960,0,102,1,1.0,21000.0,True,960,960,1,2,148 32 92 29,-1,,1448,1591,-143,1487,-75,15,14,-2,14,0.5375723078000426,1.0
536458,2988555,59033078,636124920,1036,0,103,0,1.0,23000.0,True,1036,1036,0,2,90 100 92 29,-1,,1655,1596,59,1493,110,15,16,0,14,0.41030537954782176,1.0
536459,2988556,59064838,636124920,560,0,104,0,1.0,17000.0,True,560,560,0,2,138 41 38 81,-1,,1467,1605,-138,1503,-76,16,14,-2,15,0.6778896322376884,1.0
536460,2988557,59096040,636124920,549,0,105,1,1.0,19000.0,True,549,549,1,2,143 141 38 29,-1,,1396,1609,-213,1509,-138,16,13,-3,15,0.8790809309334529,1.0
536461,2988558,59119922,636124920,1296,0,106,0,1.0,19000.0,True,1296,1296,0,2,143 105 38 102,-1,,1392,1613,-221,1514,-157,16,13,-3,15,0.9441009121413632,1.0
536462,2988559,59150483,636124920,291,0,107,3,1.0,16000.0,True,291,291,3,2,90 100 81 92,-1,,1313,1616,-303,1518,-246,16,13,-4,15,0.6832080757642651,1.0
536463,2988560,59185294,636124920,853,0,108,1,0.0,17000.0,True,853,853,0,2,129 143 30 38 102,-1,,1608,1618,-10,1521,52,16,16,-1,15,0.4731311008630658,0.0
536464,2988561,59214716,636124920,1313,0,109,0,1.0,16000.0,True,1313,1313,0,2,17 56 92 102,-1,,1525,1610,-85,1515,-27,16,15,-1,15,0.5645782862181359,1.0
536465,2988562,59240548,636124920,756,0,110,1,0.0,17000.0,True,756,756,3,2,143 114 38 81,-1,,1517,1616,-99,1521,-42,16,15,-1,15,0.7205745344994581,0.0
536466,2988563,59280017,636124920,1194,0,111,1,0.0,15000.0,True,1194,1194,3,2,90 100 38 29,-1,,1592,1607,-15,1513,43,16,15,-1,15,0.48587328849095,0.0
536467,2988564,59314580,636124920,1279,0,112,1,1.0,16000.0,True,1279,1279,1,2,129 143 176 38 29,-1,,1466,1599,-133,1507,-76,15,14,-2,15,0.5908575066004725,1.0
536468,2988565,59337980,636124920,199,0,113,3,1.0,15000.0,True,199,199,3,2,143 140 6 38 102,-1,,1551,1604,-53,1512,8,16,15,-1,15,0.59985865484199,1.0
536469,2988567,59468729,636124920,9136,0,115,0,1.0,16000.0,True,9136,9136,0,5,53,-1,,1500,1610,-110,1577,-91,16,15,-2,15,0.9140104677857376,1.0
536470,2988568,59489748,636124920,6479,0,116,3,1.0,3000.0,True,6479,6479,3,5,173,-1,,1479,1615,-136,1582,-114,16,14,-2,15,0.7223844062289504,1.0
536471,2988569,59505390,636124920,11510,0,117,1,0.0,14000.0,True,11510,11510,0,5,14,-1,,1603,1620,-17,1588,-6,16,16,-1,15,0.8673076373434674,0.0
536472,2988570,59531455,636124920,5787,0,118,3,1.0,6000.0,True,5787,5787,3,5,66,-1,,1443,1612,-169,1580,-161,16,14,-2,15,0.6108162645088583,1.0
536473,2988571,59541663,636124920,9150,0,119,3,1.0,17000.0,True,9150,9150,3,5,60,-1,,1747,1616,131,1584,140,16,17,1,15,0.8336536481058241,1.0
536474,2988572,59559893,636124920,8631,0,120,3,1.0,3000.0,True,8631,8631,3,5,124,-1,,1557,1626,-69,1595,-54,16,15,-1,15,0.8522252796259276,1.0
536475,2988573,59573247,636124920,4979,0,121,2,1.0,5000.0,True,4979,4979,2,5,33,-1,,1383,1632,-249,1601,-235,16,13,-3,16,0.8991913996856895,1.0
536476,2988574,59626071,636124920,5183,0,122,1,1.0,5000.0,True,5183,5183,1,5,58,-1,,1335,1635,-300,1604,-281,16,13,-3,16,0.6607858822799374,1.0
536477,2988575,59641579,636124920,11211,0,123,2,1.0,5000.0,True,11211,11211,2,5,173,-1,,1479,1637,-158,1606,-136,16,14,-2,16,0.8742202758508647,1.0
536478,2988576,59657008,636124920,3577,0,124,0,1.0,6000.0,True,3577,3577,0,5,8,-1,,1660,1642,18,1611,37,16,16,0,16,0.7688899841431132,1.0
536479,2988577,59673047,636124920,5595,0,125,0,1.0,5000.0,True,5595,5595,0,5,7,-1,,1618,1650,-32,1619,-12,16,16,-1,16,0.8457537974154861,1.0
536480,2988578,59683856,636124920,4995,0,126,3,1.0,6000.0,True,4995,4995,3,5,172,-1,,1548,1656,-108,1627,-93,16,15,-2,16,0.9582485951840004,1.0
536481,2988579,59765069,636124920,103,0,127,1,0.0,3000.0,True,103,103,0,1,9 10 38,-1,,1425,1662,-237,1517,-114,16,14,-3,15,0.5026066578117554,0.0
536482,2988580,59829367,636124920,10387,0,128,0,0.0,25000.0,True,10387,10387,3,1,131 99 81,-1,,1500,1650,-150,1507,-28,16,15,-2,15,0.5457744290998854,0.0
536483,2988581,60181871,636124920,9,0,129,2,0.0,20000.0,True,9,9,3,1,10 164 81,-1,,1709,1639,70,1499,154,16,17,0,14,0.1572045511233207,0.0
536484,2988582,60514662,636124920,58,0,130,3,0.0,21000.0,True,58,58,0,1,10 164 92,-1,,1688,1633,55,1495,138,16,16,0,14,0.2302843550778829,0.0
536485,2988583,60555326,636124920,7977,0,131,1,1.0,22000.0,True,7977,7977,1,1,9 10 162 92,-1,,1175,1627,-452,1490,-321,16,11,-5,14,0.8812883418212499,1.0
536486,2988584,61123035,636124920,6,0,132,3,0.0,24000.0,True,6,6,2,1,10 94 162 92,-1,,1575,1628,-53,1492,46,16,15,-1,14,0.426064672471011,0.0
536487,2988585,61901670,636124920,11624,0,133,1,1.0,20000.0,True,11624,11623,1,6,86,-1,,1478,1619,-141,1497,-65,16,14,-2,14,0.7079615049365242,1.0
536488,2988586,61901670,636124920,11623,0,133,2,1.0,20000.0,True,11623,11623,2,6,1,-1,,1232,1624,-392,1503,-307,16,12,-4,15,0.9037801758526364,1.0
