,index,timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,question_id,bundle_id,correct_answer,part,tags,tag,type_of,content_rating,user_id_rating,rating_diff_content_user_id,"['user_id', 'part']_rating","rating_diff_content_['user_id', 'part']",user_id_rating_bin,content_rating_bin,rating_diff_content_user_id_bin,"['user_id', 'part']_rating_bin",predict,target
6512,37360,48055633,13155490,144,0,12,0,1.0,120750.0,True,144,144,0,1,131 13 92,-1,,1379,1458,-79,1500,-141,14,13,-1,15,0.5169889826390226,1.0
6513,37361,48195469,13155490,39,0,13,1,0.0,22000.0,True,39,39,0,1,10 94 38,-1,,1502,1464,38,1504,-48,14,15,0,15,0.4742497872257888,0.0
6514,37362,48307524,13155490,7924,0,14,2,1.0,35000.0,True,7924,7924,2,1,131 40 38,-1,,1304,1457,-153,1496,-207,14,13,-2,14,0.6963202994976767,1.0
6515,37363,48367304,13155490,10661,0,15,1,1.0,24000.0,True,10661,10661,1,1,131 149 81,-1,,982,1461,-479,1499,-518,14,9,-5,14,0.9273547081142184,1.0
6516,37364,48414398,13155490,7978,0,16,2,0.0,19000.0,True,7978,7978,1,1,131 104 29,-1,,1378,1462,-84,1500,-138,14,13,-1,15,0.7341785406582906,0.0
6517,37365,48652279,13155490,12,0,17,1,1.0,22000.0,True,12,12,1,1,51 131 92,-1,,1305,1453,-148,1489,-215,14,13,-2,14,0.5652941328257809,1.0
6518,37366,48896255,13155490,168,0,18,3,1.0,21000.0,True,168,168,3,1,131 187 162 81,-1,,1021,1457,-436,1493,-462,14,10,-5,14,0.8729982422302112,1.0
6519,37367,48956835,13155490,10444,0,19,0,1.0,24000.0,True,10444,10444,0,1,131 104 81,-1,,1072,1459,-387,1494,-422,14,10,-4,14,0.8897298712095247,1.0
6520,37368,49070377,13155490,150,0,20,3,0.0,29000.0,True,150,150,2,1,9 10 38,-1,,1253,1460,-207,1495,-247,14,12,-3,14,0.7390309708245293,0.0
6521,37369,49350499,13155490,7863,0,21,0,1.0,62000.0,True,7863,7863,0,1,131 68 92,-1,,1102,1449,-347,1483,-368,14,11,-4,14,0.8298793374000593,1.0
6522,37370,49625830,13155490,174,0,22,0,1.0,20000.0,True,174,174,0,1,10 164 29,-1,,1241,1450,-209,1485,-251,14,12,-3,14,0.7396579158746605,1.0
6523,37371,49700810,13155490,10385,0,23,3,1.0,24000.0,True,10385,10385,3,1,10 70 29,-1,,1045,1454,-409,1487,-441,14,10,-5,14,0.8835816581210855,1.0
6524,37372,49771238,13155490,7951,0,24,2,0.0,22000.0,True,7951,7951,0,1,10 164 92,-1,,1450,1455,-5,1489,-84,14,14,-1,14,0.5386631443401134,0.0
6525,37373,49939502,13155490,7911,0,25,0,1.0,23000.0,True,7911,7911,0,1,131 130 38,-1,,1003,1447,-444,1479,-465,14,10,-5,14,0.9122266818050228,1.0
6526,37374,67409743,13155490,7854,0,26,3,1.0,25000.0,True,7854,7854,3,1,61 110 162 29,-1,,1200,1449,-249,1480,-286,14,12,-3,14,0.8274637597746132,1.0
6527,37375,84786315,13155490,10681,0,27,1,1.0,23000.0,True,10681,10681,1,1,131 130 102,-1,,1265,1451,-186,1483,-224,14,12,-2,14,0.6746941541134476,1.0
6528,37376,84846014,13155490,191,0,28,2,1.0,23000.0,True,191,191,2,1,131 40 102,-1,,1387,1455,-68,1486,-120,14,13,-1,14,0.7556667797819335,1.0
6529,37377,84919387,13155490,7967,0,29,3,0.0,24000.0,True,7967,7967,2,1,131 13 92,-1,,1182,1461,-279,1491,-309,14,11,-3,14,0.7766280443434084,0.0
6530,37378,84994966,13155490,7884,0,30,3,1.0,26000.0,True,7884,7884,3,1,131 187 38,-1,,1117,1449,-332,1478,-362,14,11,-4,14,0.9154934363871332,1.0
6531,37379,85049292,13155490,10437,0,31,1,1.0,25000.0,True,10437,10437,1,1,131 104 29,-1,,992,1451,-459,1480,-492,14,9,-5,14,0.9408189013231566,1.0
6532,37381,85468820,13155490,39,0,33,3,0.0,21000.0,True,39,39,0,1,10 94 38,-1,,1502,1452,50,1481,-25,14,15,0,14,0.8055704394284855,0.0
6533,37382,86481825,13155490,638,0,35,0,1.0,28000.0,True,638,638,0,2,143 176 6 38 92,-1,,1299,1445,-146,1505,-209,14,12,-2,15,0.6608649015206705,1.0
6534,37383,86551736,13155490,958,0,36,3,1.0,21000.0,True,958,958,3,2,62 138 41 38 81,-1,,1203,1450,-247,1508,-297,14,12,-3,15,0.8487508629538101,1.0
6535,37384,86612701,13155490,618,0,37,3,0.0,17000.0,True,618,618,0,2,143 114 38 81,-1,,1241,1453,-212,1510,-274,14,12,-3,15,0.7170135182617126,0.0
6536,37385,86662855,13155490,10685,0,38,3,0.0,21000.0,True,10685,10685,0,2,69 137 142 38 29,-1,,1254,1441,-187,1498,-249,14,12,-2,14,0.8037107546843526,0.0
6537,37386,86719450,13155490,811,0,39,1,1.0,22000.0,True,811,811,1,2,143 20 38 29,-1,,1283,1430,-147,1486,-221,14,12,-2,14,0.6515814832588342,1.0
6538,37388,87657082,13155490,6892,0,42,0,1.0,18000.0,True,6892,6892,0,6,79 162,-1,,1455,1434,21,1455,-56,14,14,0,14,0.7682249548423176,1.0
6539,37389,87657082,13155490,6893,0,42,0,0.0,18000.0,True,6893,6892,2,6,52 162,-1,,1443,1442,1,1462,-73,14,14,0,14,0.5287573134776775,0.0
6540,37390,87657082,13155490,6895,0,42,1,1.0,18000.0,True,6895,6892,1,6,27 162,-1,,1555,1435,120,1452,44,14,15,1,14,0.402894267482905,1.0
6541,37391,87657082,13155490,6894,0,42,0,1.0,18000.0,True,6894,6892,0,6,8 162,-1,,1486,1445,41,1461,-31,14,14,0,14,0.7677261501862469,1.0
6542,37392,97710046,13155490,758,0,40,3,1.0,40250.0,True,758,758,3,2,62 155 119 38 81,-1,,1332,1453,-121,1489,-194,14,13,-2,14,0.4364657691716191,1.0
6543,37393,108701262,13155490,1154,0,43,1,1.0,17000.0,True,1154,1154,1,2,129 143 30 81 29,-1,,1244,1458,-214,1493,-266,14,12,-3,14,0.6971467356442479,1.0
6544,37394,108784865,13155490,10688,0,44,0,1.0,22000.0,True,10688,10688,0,2,62 137 142 81 92,-1,,1357,1462,-105,1495,-139,14,13,-2,14,0.6652085171671995,1.0
6545,37395,108877072,13155490,222,0,45,0,1.0,25000.0,True,222,222,0,2,148 32 92 102,-1,,1266,1467,-201,1500,-269,14,12,-3,15,0.6405177176509387,1.0
6546,37396,108951501,13155490,722,0,46,1,1.0,17000.0,True,722,722,1,2,143 141 38 92,-1,,1155,1471,-316,1503,-352,14,11,-4,15,0.8477485044658793,1.0
6547,37397,109051100,13155490,208,0,47,0,1.0,19000.0,True,208,208,0,2,90 119 38 102,-1,,1497,1473,24,1504,-39,14,14,0,15,0.6321350179676959,1.0
6548,37398,109160766,13155490,10687,0,48,1,1.0,22000.0,True,10687,10687,1,2,62 137 142 81 92,-1,,1170,1481,-311,1511,-346,14,11,-4,15,0.911242384672238,1.0
6549,37399,109217996,13155490,1187,0,49,3,1.0,18000.0,True,1187,1187,3,2,137 88 162 38 29,-1,,1224,1483,-259,1513,-311,14,12,-3,15,0.8995127300373315,1.0
6550,37400,109288270,13155490,1044,0,50,0,1.0,17000.0,True,1044,1044,0,2,143 62 176 38 102,-1,,1404,1486,-82,1515,-140,14,14,-1,15,0.7288179894540194,1.0
6551,37401,109482007,13155490,216,0,51,1,1.0,19000.0,True,216,216,1,2,143 105 38 102,-1,,1278,1491,-213,1520,-264,14,12,-3,15,0.733786126647261,1.0
6552,37402,109685845,13155490,10684,0,52,0,1.0,24000.0,True,10684,10684,0,2,62 137 142 92 29,-1,,1170,1495,-325,1522,-357,14,11,-4,15,0.9307927421356093,1.0
6553,37403,109801425,13155490,692,0,53,1,1.0,22000.0,True,692,692,1,2,155 163 38 92,-1,,1368,1497,-129,1524,-183,14,13,-2,15,0.7232194226034725,1.0
6554,37404,109882086,13155490,986,0,54,1,1.0,21000.0,True,986,986,1,2,143 69 114 38 92,-1,,1157,1502,-345,1528,-381,15,11,-4,15,0.9098308338384976,1.0
6555,37405,109943466,13155490,277,0,55,3,0.0,19000.0,True,277,277,1,2,69 17 56 38 92,-1,,1318,1503,-185,1529,-232,15,13,-2,15,0.8306297533949242,0.0
6556,37406,109988466,13155490,294,0,56,3,1.0,19000.0,True,294,294,3,2,155 119 38 81,-1,,1154,1492,-338,1518,-367,14,11,-4,15,0.9283889766457122,1.0
6557,37407,163477210,13155490,6261,0,57,0,0.0,17000.0,True,6261,6261,1,5,26,-1,,1564,1494,70,1476,63,14,15,0,14,0.3010887350468125,0.0
6558,37408,163548076,13155490,6466,0,58,0,1.0,18000.0,True,6466,6466,0,5,72,-1,,1478,1488,-10,1469,-4,14,14,-1,14,0.4840430765125699,1.0
6559,37409,163608514,13155490,4734,0,59,0,1.0,52000.0,True,4734,4734,0,5,168,-1,,1425,1495,-70,1477,-70,14,14,-1,14,0.5575832238410805,1.0
6560,37410,163653242,13155490,9556,0,60,0,1.0,26000.0,True,9556,9556,0,5,1,-1,,1468,1501,-33,1483,-22,15,14,-1,14,0.4561462547820568,1.0
6561,37411,163699932,13155490,3858,0,61,1,0.0,15000.0,True,3858,3858,3,5,80,-1,,1397,1508,-111,1490,-102,15,13,-2,14,0.7091112727244037,0.0
6562,37412,163779079,13155490,6108,0,62,1,0.0,23000.0,True,6108,6108,2,5,44,-1,,1444,1498,-54,1480,-46,14,14,-1,14,0.44122673645142396,0.0
6563,37413,163859099,13155490,6058,0,63,2,0.0,35000.0,True,6058,6058,1,5,128,-1,,1519,1490,29,1472,31,14,15,0,14,0.5476024202396017,0.0
6564,37414,163904448,13155490,8672,0,64,3,1.0,29000.0,True,8672,8672,3,5,1,-1,,1354,1483,-129,1465,-123,14,13,-2,14,0.6483912552427025,1.0
6565,37415,163979086,13155490,3871,0,65,2,0.0,21000.0,True,3871,3871,0,5,112,-1,,1224,1488,-264,1470,-247,14,12,-3,14,0.7605336536442817,0.0
6566,37416,164379577,13155490,4768,0,66,3,0.0,48000.0,True,4768,4768,2,5,64,-1,,1372,1475,-103,1458,-97,14,13,-2,14,0.5604345232035435,0.0
6567,37418,307508290,13155490,3871,0,68,0,1.0,39000.0,True,3871,3871,0,5,112,-1,,1224,1466,-242,1448,-225,14,12,-3,14,0.9817707624121836,1.0
6568,37419,307566804,13155490,5172,0,69,1,0.0,8000.0,True,5172,5172,2,5,181,-1,,1592,1469,123,1451,125,14,15,1,14,0.3740876084835572,0.0
6569,37420,307618070,13155490,9889,0,70,1,1.0,14000.0,True,9889,9889,1,5,1,-1,,1481,1464,17,1447,21,14,14,0,14,0.54516563779577,1.0
6570,37421,307657988,13155490,4803,0,71,1,1.0,16000.0,True,4803,4803,1,5,79,-1,,1373,1472,-99,1454,-91,14,13,-1,14,0.7332592778221055,1.0
6571,37422,307723604,13155490,3874,0,72,3,1.0,10000.0,True,3874,3874,3,5,168,-1,,1195,1477,-282,1460,-279,14,11,-3,14,0.7352600697618293,1.0
6572,37423,307781588,13155490,5038,0,73,3,0.0,21000.0,True,5038,5038,0,5,151,-1,,1511,1480,31,1463,28,14,15,0,14,0.4495453349837671,0.0
6573,37424,307829800,13155490,8498,0,74,1,1.0,16000.0,True,8498,8498,1,5,173,-1,,1196,1473,-277,1456,-270,14,11,-3,14,0.8586347136820083,1.0
6574,37425,307859593,13155490,5941,0,75,0,0.0,20000.0,True,5941,5941,1,5,14,-1,,1259,1475,-216,1458,-206,14,12,-3,14,0.8980503397409731,0.0
6575,37426,307878753,13155490,8284,0,76,1,1.0,13000.0,True,8284,8284,1,5,33,-1,,1269,1464,-195,1447,-190,14,12,-2,14,0.9229627475034788,1.0
6576,37427,307909220,13155490,4276,0,77,3,0.0,6000.0,True,4276,4276,1,5,96,-1,,1428,1467,-39,1451,-28,14,14,-1,14,0.5917270986737995,0.0
6577,37428,307979866,13155490,9130,0,78,3,1.0,15000.0,True,9130,9130,3,5,73,-1,,1423,1459,-36,1442,-37,14,14,-1,14,0.3777061797671702,1.0
6578,37429,308059837,13155490,4560,0,79,1,1.0,42000.0,True,4560,4560,1,5,89,-1,,1254,1466,-212,1449,-208,14,12,-3,14,0.6171610879341011,1.0
6579,37430,308148242,13155490,4639,0,80,0,1.0,11000.0,True,4639,4639,0,5,79,-1,,1279,1469,-190,1453,-188,14,12,-2,14,0.6640993337703617,1.0
6580,37431,308201690,13155490,5220,0,81,3,1.0,25000.0,True,5220,5220,3,5,175,-1,,1245,1473,-228,1456,-216,14,12,-3,14,0.7142026651488681,1.0
6581,37432,308339178,13155490,9231,0,82,0,0.0,30000.0,True,9231,9231,1,5,47,-1,,1350,1476,-126,1460,-125,14,13,-2,14,0.4709156480167469,0.0
6582,37433,308546681,13155490,5666,0,83,0,1.0,25000.0,True,5666,5666,0,5,116,-1,,1313,1466,-153,1450,-144,14,13,-2,14,0.6488234029580312,1.0
6583,37434,308797129,13155490,5818,0,84,1,0.0,13000.0,True,5818,5818,0,5,8,-1,,1495,1470,25,1454,35,14,14,0,14,0.4607434594569733,0.0
6584,37435,308846630,13155490,4667,0,85,0,0.0,8000.0,True,4667,4667,2,5,174,-1,,1322,1463,-141,1447,-138,14,13,-2,14,0.7445044324442027,0.0
6585,37436,308881910,13155490,9227,0,86,3,1.0,31000.0,True,9227,9227,3,5,159,-1,,1620,1453,167,1437,163,14,16,1,14,0.3729028598373481,1.0
6586,37437,308961635,13155490,5673,0,87,0,1.0,20000.0,True,5673,5673,0,5,47,-1,,1637,1464,173,1448,170,14,16,1,14,0.2579961742273897,1.0
6587,37438,309057071,13155490,6185,0,88,3,1.0,64000.0,True,6185,6185,3,5,58,-1,,1564,1475,89,1459,84,14,15,0,14,0.42992015828818303,1.0
6588,37439,309134659,13155490,4152,0,89,2,1.0,26000.0,True,4152,4152,2,5,168,-1,,1460,1484,-24,1468,-23,14,14,-1,14,0.49125387953326205,1.0
6589,37440,309193565,13155490,9942,0,90,2,0.0,15000.0,True,9942,9942,0,5,1,-1,,1733,1491,242,1475,244,14,17,2,14,0.17246016210088838,0.0
6590,37441,309260000,13155490,5325,0,91,1,1.0,12000.0,True,5325,5325,1,5,25,-1,,1389,1488,-99,1472,-94,14,13,-1,14,0.6293272136215856,1.0
6591,37442,309279384,13155490,5279,0,92,3,1.0,21000.0,True,5279,5279,3,5,177,-1,,1155,1494,-339,1478,-332,14,11,-4,14,0.9809348525387234,1.0
6592,37443,309298408,13155490,4420,0,93,1,1.0,12000.0,True,4420,4420,1,5,45,-1,,1184,1495,-311,1480,-305,14,11,-4,14,0.9158616400469454,1.0
6593,37444,360769752,13155490,277,0,94,1,1.0,12000.0,True,277,277,1,2,69 17 56 38 92,-1,,1318,1498,-180,1519,-222,14,13,-2,15,0.7681102896584464,1.0
6594,37445,360851871,13155490,6185,0,95,3,1.0,24000.0,True,6185,6185,3,5,58,-1,,1564,1502,62,1482,61,15,15,0,14,0.7818362705820607,1.0
6595,37446,360922757,13155490,8672,0,96,2,0.0,55000.0,True,8672,8672,3,5,1,-1,,1354,1510,-156,1491,-149,15,13,-2,14,0.8861148625463441,0.0
6596,37447,360951754,13155490,10444,0,97,0,1.0,44000.0,True,10444,10444,0,1,131 104 81,-1,,1072,1500,-428,1473,-401,15,10,-5,14,0.9750691857644884,1.0
6597,37448,360981438,13155490,5325,0,98,2,0.0,20000.0,True,5325,5325,1,5,25,-1,,1389,1501,-112,1480,-102,15,13,-2,14,0.9375622151046868,0.0
6598,37449,361025245,13155490,39,0,99,0,1.0,16000.0,True,39,39,0,1,10 94 38,-1,,1502,1491,11,1474,-18,14,15,0,14,0.7978061687687938,1.0
6599,37450,361056163,13155490,168,0,100,3,1.0,23000.0,True,168,168,3,1,131 187 162 81,-1,,1021,1499,-478,1481,-450,14,10,-5,14,0.9743630359766474,1.0
6600,37451,361086219,13155490,4803,0,101,0,0.0,19000.0,True,4803,4803,1,5,79,-1,,1373,1500,-127,1470,-107,15,13,-2,14,0.9195861531243698,0.0
6601,37452,361139402,13155490,3858,0,102,2,0.0,20000.0,True,3858,3858,3,5,80,-1,,1397,1490,-93,1461,-73,14,13,-1,14,0.6450196840470932,0.0
6602,37453,361309095,13155490,5242,0,103,1,0.0,29000.0,True,5242,5242,0,5,80,-1,,1612,1480,132,1452,128,14,16,1,14,0.3097792728212357,0.0
6603,37454,393920625,13155490,8498,0,104,1,1.0,70000.0,True,8498,8498,1,5,173,-1,,1196,1475,-279,1447,-261,14,11,-3,14,0.871757499872195,1.0
6604,37455,394259713,13155490,10795,0,105,3,1.0,28000.0,True,10795,10795,3,6,27,-1,,1586,1478,108,1468,69,14,15,1,14,0.5103316409456847,1.0
6605,37456,394259713,13155490,10798,0,105,1,1.0,28000.0,True,10798,10795,1,6,25,-1,,1268,1488,-220,1477,-258,14,12,-3,14,0.8130930012816217,1.0
6606,37457,394259713,13155490,10797,0,105,2,0.0,28000.0,True,10797,10795,1,6,179,-1,,1355,1491,-136,1479,-174,14,13,-2,14,0.7642464277384716,0.0
6607,37458,394259713,13155490,10796,0,105,2,0.0,28000.0,True,10796,10795,0,6,1,-1,,1682,1481,201,1468,165,14,16,2,14,0.4646675673868321,0.0
6608,37459,394351765,13155490,5325,0,106,1,1.0,72000.0,True,5325,5325,1,5,25,-1,,1389,1477,-88,1450,-72,14,13,-1,14,0.7395840000696647,1.0
6609,37460,394398043,13155490,10437,0,107,1,1.0,36000.0,True,10437,10437,1,1,131 104 29,-1,,992,1483,-491,1482,-494,14,9,-5,14,0.9696603231175428,1.0
6610,37461,394436568,13155490,722,0,108,1,1.0,20000.0,True,722,722,1,2,143 141 38 92,-1,,1155,1483,-328,1522,-371,14,11,-4,15,0.9610578227752794,1.0
6611,37462,394501558,13155490,5038,0,109,3,0.0,18000.0,True,5038,5038,0,5,151,-1,,1511,1485,26,1456,35,14,15,0,14,0.5828559605209028,0.0
6612,37463,394568130,13155490,7854,0,110,3,1.0,24000.0,True,7854,7854,3,1,61 110 162 29,-1,,1200,1478,-278,1483,-289,14,12,-3,14,0.9330087964113896,1.0
6613,37464,394607280,13155490,39,0,111,0,1.0,21000.0,True,39,39,0,1,10 94 38,-1,,1502,1481,21,1485,-29,14,15,0,14,0.9067459386056842,1.0
6614,37465,394655511,13155490,1044,0,112,0,1.0,24000.0,True,1044,1044,0,2,143 62 176 38 102,-1,,1404,1489,-85,1524,-149,14,14,-1,15,0.8950032389855087,1.0
6615,37466,394700076,13155490,3874,0,113,3,1.0,18000.0,True,3874,3874,3,5,168,-1,,1195,1495,-300,1449,-268,14,11,-3,14,0.8554368944705398,1.0
6616,37467,394789448,13155490,4734,0,114,2,0.0,15000.0,True,4734,4734,0,5,168,-1,,1425,1497,-72,1451,-44,14,14,-1,14,0.6666086733390527,0.0
6617,37468,394893267,13155490,5596,0,115,1,1.0,27000.0,True,5596,5596,1,5,147,-1,,1560,1488,72,1443,95,14,15,0,14,0.43424980457355605,1.0
6618,37469,394923143,13155490,9130,0,116,3,1.0,33000.0,True,9130,9130,3,5,73,-1,,1423,1497,-74,1452,-47,14,14,-1,14,0.9516762067766732,1.0
6619,37470,395020460,13155490,9285,0,117,1,1.0,13000.0,True,9285,9285,1,5,128,-1,,1303,1503,-200,1459,-160,15,13,-2,14,0.7715721797127778,1.0
6620,37471,395544188,13155490,8770,0,119,0,1.0,28000.0,True,8770,8770,0,5,174,-1,,1219,1506,-287,1463,-256,15,12,-3,14,0.8170437953387285,1.0
6621,37472,395588819,13155490,5565,0,120,1,1.0,23000.0,True,5565,5565,1,5,95,-1,,1377,1509,-132,1466,-103,15,13,-2,14,0.6742569241413064,1.0
6622,37473,395637864,13155490,4419,0,121,1,1.0,25000.0,True,4419,4419,1,5,44,-1,,1344,1514,-170,1471,-143,15,13,-2,14,0.6287966421013074,1.0
6623,37474,395697304,13155490,5615,0,122,2,0.0,22000.0,True,5615,5615,3,5,15,-1,,1358,1518,-160,1476,-124,15,13,-2,14,0.7300259868047438,0.0
6624,37475,395767561,13155490,8724,0,123,0,0.0,11000.0,True,8724,8724,3,5,174,-1,,1544,1507,37,1466,56,15,15,0,14,0.3058128833074261,0.0
6625,37476,432179719,13155490,5256,0,124,3,0.0,24000.0,True,5256,5256,2,5,28,-1,,1421,1500,-79,1460,-51,15,14,-1,14,0.4091468239149628,0.0
6626,37477,432256359,13155490,6018,0,125,1,1.0,21000.0,True,6018,6018,1,5,7,-1,,1276,1491,-215,1451,-184,14,12,-3,14,0.6428522636168373,1.0
6627,37478,432285536,13155490,6140,0,126,1,1.0,59000.0,True,6140,6140,1,5,72,-1,,1384,1495,-111,1455,-81,14,13,-2,14,0.8459954894733255,1.0
6628,37479,432309478,13155490,8649,0,127,1,0.0,18000.0,True,8649,8649,2,5,31,-1,,1564,1500,64,1461,82,15,15,0,14,0.5462389453224861,0.0
6629,37480,432349168,13155490,4501,0,128,0,0.0,10000.0,True,4501,4501,1,5,182,-1,,1429,1494,-65,1455,-34,14,14,-1,14,0.5771726326507848,0.0
6630,37481,432390222,13155490,9275,0,129,3,1.0,20000.0,True,9275,9275,3,5,72,-1,,1353,1485,-132,1447,-104,14,13,-2,14,0.6942583468957222,1.0
6631,37482,432444541,13155490,4259,0,130,1,1.0,28000.0,True,4259,4259,1,5,43,-1,,1508,1489,19,1452,41,14,15,0,14,0.6755591528285688,1.0
6632,37483,432534435,13155490,8878,0,131,0,1.0,39000.0,True,8878,8878,0,5,116,-1,,1142,1497,-355,1460,-333,14,11,-4,14,0.8545733347545467,1.0
6633,37484,439121998,13155490,5010,0,132,3,0.0,53000.0,True,5010,5010,0,5,156,-1,,1237,1499,-262,1462,-238,14,12,-3,14,0.7625373947256279,0.0
6634,37485,445813586,13155490,4530,0,133,2,0.0,15000.0,True,4530,4530,1,5,166,-1,,1433,1487,-54,1450,-28,14,14,-1,14,0.5996970635062175,0.0
6635,37486,446183211,13155490,5669,0,134,2,0.0,23000.0,True,5669,5669,1,5,123,-1,,1228,1478,-250,1442,-222,14,12,-3,14,0.8118750110589603,0.0
6636,37487,446289195,13155490,8834,0,135,3,1.0,186000.0,True,8834,8834,3,5,53,-1,,1629,1466,163,1431,183,14,16,1,14,0.23229846584892305,1.0
6637,37488,446305063,13155490,6669,0,136,0,1.0,39000.0,True,6669,6669,0,5,75,-1,,1247,1477,-230,1442,-200,14,12,-3,14,0.9420047929528812,1.0
6638,37489,463438716,13155490,4237,0,137,3,1.0,9000.0,True,4237,4237,3,5,31,-1,,1280,1480,-200,1445,-174,14,12,-2,14,0.6704379947203432,1.0
6639,37490,480598808,13155490,5264,0,138,1,1.0,19000.0,True,5264,5264,1,5,174,-1,,1397,1484,-87,1449,-58,14,13,-1,14,0.5485535066148675,1.0
