timestamp,user_id,content_id,content_type_id,task_container_id,user_answer,answered_correctly,prior_question_elapsed_time,prior_question_had_explanation,bundle_id,correct_answer,part,tags,tag,type_of
633101,1622540910,7217,0,15,2,1,20250.0,False,7216,2,7,50 118 21,-1,
1012522077,1622540910,266,0,16,3,1,40000.0,False,266,3,2,2 107 62 92 29,-1,
1012543019,1622540910,930,0,17,3,1,14000.0,True,930,3,2,69 148 32 81 29,-1,
1012564839,1622540910,1321,0,18,3,1,14000.0,True,1321,3,2,137 88 92 102,-1,
1012582039,1622540910,294,0,19,3,1,15000.0,True,294,3,2,155 119 38 81,-1,
1012601038,1622540910,1113,0,20,3,1,12000.0,True,1113,3,2,148 32 29 102,-1,
1012621418,1622540910,711,0,21,3,1,14000.0,True,711,3,2,129 143 30 38 92,-1,
1012641908,1622540910,721,0,22,1,1,14000.0,True,721,1,2,143 176 6 38 102,-1,
1012662989,1622540910,10685,0,23,0,1,14000.0,True,10685,0,2,69 137 142 38 29,-1,
1012682584,1622540910,218,0,24,3,1,15000.0,True,218,3,2,137 88 29 102,-1,
1012698823,1622540910,1224,0,25,3,1,15000.0,True,1224,3,2,137 142 38 102,-1,
1012753651,1622540910,1114,0,26,3,1,11000.0,True,1114,3,2,143 71 29 102,-1,
1012777562,1622540910,10688,0,27,0,1,16000.0,True,10688,0,2,62 137 142 81 92,-1,
1012797523,1622540910,996,0,28,0,1,16000.0,True,996,0,2,137 142 162 38 92,-1,
1012816477,1622540910,461,0,29,0,1,16000.0,True,461,0,2,143 71 92 29,-1,
1012844688,1622540910,660,0,30,3,1,14000.0,True,660,3,2,2 62 142 38 81,-1,
1012877137,1622540910,10686,0,31,0,1,18000.0,True,10686,0,2,62 137 142 38 29,-1,
1012907413,1622540910,279,0,32,1,0,21000.0,True,279,0,2,138 41 38 81,-1,
1012964253,1622540910,270,0,33,3,1,15000.0,True,270,3,2,148 32 81 92,-1,
1012983429,1622540910,983,0,34,0,1,42000.0,True,983,0,2,143 176 92 29,-1,
1013003412,1622540910,10687,0,35,1,1,13000.0,True,10687,1,2,62 137 142 81 92,-1,
1013072798,1622540910,4464,0,36,0,1,14000.0,True,4464,0,5,180,-1,
1013092885,1622540910,5174,0,37,1,1,29000.0,True,5174,1,5,173,-1,
1013111105,1622540910,4509,0,38,1,1,14000.0,True,4509,1,5,73,-1,
1013126567,1622540910,9825,0,39,0,1,13000.0,True,9825,0,5,53,-1,
1013145843,1622540910,4995,0,40,3,1,10000.0,True,4995,3,5,172,-1,
1013163888,1622540910,4978,0,41,2,0,6000.0,True,4978,0,5,166,-1,
1013186536,1622540910,4240,0,42,2,1,11000.0,True,4240,2,5,25,-1,
1013201058,1622540910,8520,0,43,0,1,17000.0,True,8520,0,5,85,-1,
1013235137,1622540910,4036,0,44,0,1,10000.0,True,4036,0,5,180,-1,
1013260521,1622540910,6266,0,45,0,1,29000.0,True,6266,0,5,116,-1,
1013289605,1622540910,3609,0,46,0,1,19000.0,True,3609,0,5,85,-1,
1013305520,1622540910,9499,0,47,0,1,4000.0,True,9499,0,5,112,-1,
1013318375,1622540910,6388,0,48,1,1,10000.0,True,6388,1,5,79,-1,
1013331802,1622540910,4478,0,49,0,1,7000.0,True,4478,0,5,159,-1,
1013352079,1622540910,5245,0,50,2,1,6000.0,True,5245,2,5,45,-1,
1013367882,1622540910,8576,0,51,1,1,11000.0,True,8576,1,5,73,-1,
1013471716,1622540910,5181,0,52,0,0,11000.0,True,5181,3,5,108,-1,
1013593092,1622540910,5262,0,53,1,0,24000.0,True,5262,0,5,65,-1,
1013626889,1622540910,4864,0,54,0,1,28000.0,True,4864,0,5,55,-1,
1013649250,1622540910,8994,0,55,3,1,12000.0,True,8994,3,5,73,-1,
1089999197,1622540910,3853,0,56,3,1,10000.0,True,3853,3,5,47,-1,
1090013031,1622540910,5455,0,57,1,1,11000.0,True,5455,1,5,125,-1,
1090043063,1622540910,3731,0,58,3,0,5000.0,True,3731,2,5,57,-1,
1090059368,1622540910,9429,0,59,3,1,21000.0,True,9429,3,5,8,-1,
1090085418,1622540910,3646,0,60,2,1,9000.0,True,3646,2,5,55,-1,
1090105064,1622540910,5412,0,61,2,1,18000.0,True,5412,2,5,152,-1,
1090127995,1622540910,3859,0,62,2,1,9000.0,True,3859,2,5,43,-1,
1090154944,1622540910,9620,0,63,3,0,14000.0,True,9620,2,5,53,-1,
1090190804,1622540910,4237,0,64,3,1,13000.0,True,4237,3,5,31,-1,
1090231863,1622540910,6302,0,65,2,1,19000.0,True,6302,2,5,73,-1,
1090463185,1622540910,772,0,66,1,1,18000.0,True,772,1,2,143 71 92 102,-1,
1090543295,1622540910,786,0,67,1,1,22000.0,True,786,1,2,62 138 41 92 29,-1,
1090610363,1622540910,1265,0,68,0,1,22000.0,True,1265,0,2,90 88 81 29,-1,
1090637234,1622540910,10684,0,69,0,1,15000.0,True,10684,0,2,62 137 142 92 29,-1,
1090658864,1622540910,877,0,70,0,1,19000.0,True,877,0,2,143 140 6 38 92,-1,
1090680606,1622540910,553,0,71,3,1,14000.0,True,553,3,2,62 155 163 38 29,-1,
1090720182,1622540910,834,0,72,0,0,12000.0,True,834,3,2,148 32 38 92,-1,
1090739898,1622540910,501,0,73,3,1,30000.0,True,501,3,2,155 119 38 81,-1,
1090761604,1622540910,446,0,74,1,1,13000.0,True,446,1,2,69 17 56 38 92,-1,
1090782762,1622540910,593,0,75,1,1,15000.0,True,593,1,2,143 71 38 29,-1,
1133046526,1622540910,6436,0,76,2,1,15000.0,True,6436,2,5,28,-1,
1133060442,1622540910,9570,0,77,3,0,10000.0,True,9570,2,5,79,-1,
1133083028,1622540910,6082,0,78,2,1,7000.0,True,6082,2,5,73,-1,
1133105833,1622540910,5168,0,79,1,1,12000.0,True,5168,1,5,128,-1,
1133139210,1622540910,6686,0,80,1,1,13000.0,True,6686,1,5,91,-1,
1133165772,1622540910,8867,0,81,1,0,15000.0,True,8867,3,5,96,-1,
1133192973,1622540910,4451,0,82,0,0,6000.0,True,4451,3,5,175,-1,
1133225140,1622540910,6087,0,83,0,1,5000.0,True,6087,0,5,34,-1,
1133238415,1622540910,4413,0,84,1,1,13000.0,True,4413,1,5,168,-1,
1133255502,1622540910,4119,0,85,3,1,6000.0,True,4119,3,5,116,-1,
1133373934,1622540910,447,0,86,0,1,10000.0,True,447,0,2,62 155 163 162 92 102,-1,
1133434936,1622540910,1334,0,87,0,1,18000.0,True,1334,0,2,143 20 92 102,-1,
1133470246,1622540910,255,0,88,3,1,19000.0,True,255,3,2,155 119 92 29,-1,
1133520639,1622540910,1315,0,89,3,1,17000.0,True,1315,3,2,2 107 62 29 102,-1,
1133574413,1622540910,665,0,90,3,0,28000.0,True,665,1,2,143 114 38 81,-1,
1133617400,1622540910,1296,0,91,0,1,17000.0,True,1296,0,2,143 105 38 102,-1,
1133651499,1622540910,482,0,92,3,1,15000.0,True,482,3,2,143 20 81 29,-1,
1133691655,1622540910,762,0,93,3,1,18000.0,True,762,3,2,62 155 163 92 29,-1,
1133718327,1622540910,217,0,94,0,1,20000.0,True,217,0,2,143 71 29 102,-1,
1133742102,1622540910,738,0,95,1,1,16000.0,True,738,1,2,143 30 62 38 81,-1,
1216039312,1622540910,6117,0,96,2,1,14000.0,True,6117,2,5,167,-1,
1216070002,1622540910,4481,0,97,2,1,26000.0,True,4481,2,5,134,-1,
1216079434,1622540910,5664,0,98,3,1,18000.0,True,5664,3,5,123,-1,
1216096547,1622540910,9235,0,99,3,1,5000.0,True,9235,3,5,47,-1,
1216117556,1622540910,8473,0,100,3,1,13000.0,True,8473,3,5,7,-1,
1216132856,1622540910,5708,0,101,2,1,15000.0,True,5708,2,5,127,-1,
1216162664,1622540910,3841,0,102,0,1,9000.0,True,3841,0,5,108,-1,
1216185673,1622540910,9923,0,103,3,1,17000.0,True,9923,3,5,75,-1,
1216227990,1622540910,5327,0,104,3,0,10000.0,True,5327,2,5,166,-1,
1216254461,1622540910,5339,0,105,2,1,23000.0,True,5339,2,5,58,-1,
1216401717,1622540910,17124,1,106,-1,-1,,False,-1,-1,5,,24048,concept
1216425951,1622540910,5327,0,107,2,1,8000.0,True,5327,2,5,166,-1,
1216463306,1622540910,4978,0,108,0,1,15000.0,True,4978,0,5,166,-1,
1216562806,1622540910,507,0,109,3,1,22000.0,True,507,3,2,90 100 81 29,-1,
1216581991,1622540910,506,0,110,3,1,13000.0,True,506,3,2,143 69 141 38 92,-1,
1216608493,1622540910,809,0,111,1,1,14000.0,True,809,1,2,137 88 38 29,-1,
1216630678,1622540910,329,0,112,3,1,21000.0,True,329,3,2,155 163 92 102,-1,
1216653669,1622540910,1223,0,113,3,1,16000.0,True,1223,3,2,62 155 119 29 102,-1,
1216675037,1622540910,293,0,114,1,1,15000.0,True,293,1,2,143 20 81 92,-1,
1216709881,1622540910,999,0,115,3,1,14000.0,True,999,3,2,143 176 81 92,-1,
1216740727,1622540910,787,0,116,3,1,18000.0,True,787,3,2,90 119 38 92,-1,
1216770867,1622540910,1373,0,117,1,0,13000.0,True,1373,3,2,143 71 81 92,-1,
1216805261,1622540910,421,0,118,0,1,14000.0,True,421,0,2,129 143 176 38 102,-1,
1312725336,1622540910,6125,0,119,1,1,14000.0,True,6125,1,5,108,-1,
1312753508,1622540910,9826,0,120,0,1,8000.0,True,9826,0,5,73,-1,
1312774768,1622540910,3970,0,121,1,1,17000.0,True,3970,1,5,4,-1,
1312789155,1622540910,4120,0,122,0,1,15000.0,True,4120,0,5,123,-1,
1312868394,1622540910,4002,0,123,0,0,8000.0,True,4002,1,5,64,-1,
1312924274,1622540910,8544,0,124,3,1,34000.0,True,8544,3,5,25,-1,
1312939342,1622540910,4421,0,125,2,1,13000.0,True,4421,2,5,170,-1,
1312954100,1622540910,6393,0,126,0,1,8000.0,True,6393,0,5,159,-1,
1312985930,1622540910,5243,0,127,0,1,8000.0,True,5243,0,5,80,-1,
1313009300,1622540910,9571,0,128,1,1,18000.0,True,9571,1,5,53,-1,
1313086588,1622540910,766,0,129,3,1,12000.0,True,766,3,2,143 105 38 92,-1,
1313106217,1622540910,972,0,130,0,1,12000.0,True,972,0,2,2 107 92 29,-1,
1313151465,1622540910,773,0,131,0,0,12000.0,True,773,1,2,138 41 38 102,-1,
1313194616,1622540910,242,0,132,3,1,17000.0,True,242,3,2,69 2 107 92 102,-1,
1313211872,1622540910,538,0,133,1,1,15000.0,True,538,1,2,155 163 162 38 102,-1,
1313234088,1622540910,757,0,134,3,1,10000.0,True,757,3,2,62 155 119 81 92,-1,
1313254298,1622540910,291,0,135,3,1,14000.0,True,291,3,2,90 100 81 92,-1,
1313279731,1622540910,587,0,136,3,0,13000.0,True,587,1,2,143 30 81 92,-1,
1313302813,1622540910,920,0,137,0,1,16000.0,True,920,0,2,138 41 38 29,-1,
1313334831,1622540910,731,0,138,0,0,14000.0,True,731,3,2,148 32 38 102,-1,
1313419903,1622540910,731,0,139,3,1,18000.0,True,731,3,2,148 32 38 102,-1,
1313456602,1622540910,834,0,140,0,0,20000.0,True,834,3,2,148 32 38 92,-1,
1394893337,1622540910,901,0,141,1,1,16000.0,True,901,1,2,62 17 56 38 29,-1,
1394918084,1622540910,405,0,142,1,1,15000.0,True,405,1,2,17 56 38 92,-1,
1394942246,1622540910,1372,0,143,3,1,16000.0,True,1372,3,2,143 71 81 29,-1,
1394968356,1622540910,1238,0,144,1,1,16000.0,True,1238,1,2,143 114 38 102,-1,
1394990960,1622540910,1326,0,145,1,1,17000.0,True,1326,1,2,143 20 38 102,-1,
1395015844,1622540910,1083,0,146,1,1,13000.0,True,1083,1,2,155 119 81 92,-1,
1395042917,1622540910,923,0,147,0,1,13000.0,True,923,0,2,148 32 38 92,-1,
1395077478,1622540910,1075,0,148,0,0,17000.0,True,1075,3,2,62 148 32 38 92,-1,
1395104067,1622540910,1217,0,149,1,1,17000.0,True,1217,1,2,137 88 92 102,-1,
1395163593,1622540910,695,0,150,3,1,8000.0,True,695,3,2,69 137 88 81 29,-1,
1395226579,1622540910,5207,0,151,0,1,44000.0,True,5207,0,5,108,-1,
1395249245,1622540910,6091,0,152,1,1,15000.0,True,6091,1,5,45,-1,
1395269887,1622540910,4821,0,153,2,1,13000.0,True,4821,2,5,34,-1,
1395284678,1622540910,9895,0,154,3,1,15000.0,True,9895,3,5,1,-1,
1395301266,1622540910,3899,0,155,1,1,10000.0,True,3899,1,5,1,-1,
1395323641,1622540910,9315,0,156,3,1,10000.0,True,9315,3,5,55,-1,
1395339453,1622540910,5670,0,157,3,1,16000.0,True,5670,3,5,123,-1,
1395354732,1622540910,9064,0,158,0,1,11000.0,True,9064,0,5,173,-1,
1395378126,1622540910,9705,0,159,3,1,11000.0,True,9705,3,5,55,-1,
1395405104,1622540910,3968,0,160,0,0,18000.0,True,3968,2,5,1,-1,
1557677811,1622540910,335,0,161,0,1,18000.0,True,335,0,2,2 107 162 92 29,-1,
1557701943,1622540910,560,0,162,0,1,16000.0,True,560,0,2,138 41 38 81,-1,
1557720329,1622540910,855,0,163,1,1,16000.0,True,855,1,2,2 107 62 38 102,-1,
1557742924,1622540910,1158,0,164,3,1,12000.0,True,1158,3,2,62 137 88 38 92,-1,
1557766562,1622540910,937,0,165,1,1,16000.0,True,937,1,2,148 32 81 29,-1,
1557789387,1622540910,1029,0,166,1,1,18000.0,True,1029,1,2,155 163 29 102,-1,
1557808133,1622540910,371,0,167,3,1,17000.0,True,371,3,2,143 140 69 38 102,-1,
1557855805,1622540910,284,0,168,1,1,12000.0,True,284,1,2,155 163 81 29,-1,
1557891933,1622540910,1174,0,169,1,1,39000.0,True,1174,1,2,69 155 119 81 29,-1,
1557920623,1622540910,434,0,170,0,1,23000.0,True,434,0,2,143 69 141 38 102,-1,
1557974262,1622540910,6370,0,171,0,0,15000.0,True,6370,2,5,79,-1,
1558003200,1622540910,8533,0,172,1,0,14000.0,True,8533,3,5,24,-1,
1558044294,1622540910,4129,0,173,2,1,13000.0,True,4129,2,5,181,-1,
1558065890,1622540910,6283,0,174,0,1,27000.0,True,6283,0,5,80,-1,
1558089923,1622540910,5596,0,175,3,0,12000.0,True,5596,1,5,147,-1,
1558107514,1622540910,9388,0,176,2,1,17000.0,True,9388,2,5,73,-1,
1558126667,1622540910,6435,0,177,2,1,11000.0,True,6435,2,5,28,-1,
1558153836,1622540910,4190,0,178,3,1,11000.0,True,4190,3,5,133,-1,
1558182134,1622540910,4258,0,179,2,1,18000.0,True,4258,2,5,34,-1,
1558205461,1622540910,7997,0,180,1,1,18000.0,True,7997,1,5,52,-1,
1565707878,1622540910,386,0,181,1,1,16000.0,True,386,1,2,155 163 38 102,-1,
1565730776,1622540910,372,0,182,0,1,8000.0,True,372,0,2,129 143 30 92 102,-1,
1565755978,1622540910,683,0,183,0,1,15000.0,True,683,0,2,143 71 81 92,-1,
1565779663,1622540910,441,0,184,3,1,15000.0,True,441,3,2,138 41 38 102,-1,
1565796641,1622540910,1250,0,185,1,1,14000.0,True,1250,1,2,62 148 32 92 29,-1,
1565818558,1622540910,876,0,186,3,1,8000.0,True,876,3,2,2 107 162 92 29,-1,
1565865246,1622540910,651,0,187,1,0,16000.0,True,651,3,2,90 100 81 92,-1,
1565901688,1622540910,412,0,188,3,1,25000.0,True,412,3,2,138 41 38 92,-1,
1565920931,1622540910,625,0,189,1,1,15000.0,True,625,1,2,129 143 176 38 92,-1,
1565941883,1622540910,795,0,190,1,1,13000.0,True,795,1,2,2 107 38 29,-1,
1566048136,1622540910,3758,0,191,2,1,13000.0,True,3758,2,5,152,-1,
1566070658,1622540910,5427,0,192,3,1,33000.0,True,5427,3,5,109,-1,
1566083510,1622540910,4123,0,193,0,1,8000.0,True,4123,0,5,177,-1,
1566101679,1622540910,8593,0,194,1,1,7000.0,True,8593,1,5,73,-1,
1566137457,1622540910,4533,0,195,0,1,11000.0,True,4533,0,5,179,-1,
1566175605,1622540910,5043,0,196,1,0,25000.0,True,5043,3,5,1,-1,
1566215489,1622540910,5562,0,197,2,1,8000.0,True,5562,2,5,53,-1,
1566247184,1622540910,8964,0,198,3,1,13000.0,True,8964,3,5,73,-1,
1566268520,1622540910,4265,0,199,3,1,22000.0,True,4265,3,5,1,-1,
1566350039,1622540910,6381,0,200,0,1,10000.0,True,6381,0,5,4,-1,
1566520836,1622540910,26516,1,201,-1,-1,,False,-1,-1,5,,15754,concept
1566529955,1622540910,5043,0,202,3,1,60000.0,True,5043,3,5,1,-1,
1566545964,1622540910,3968,0,203,2,1,5000.0,True,3968,2,5,1,-1,
1647229551,1622540910,5351,0,204,3,1,9000.0,True,5351,3,5,166,-1,
1647254051,1622540910,9846,0,205,2,1,10000.0,True,9846,2,5,73,-1,
1647268534,1622540910,4604,0,206,1,1,18000.0,True,4604,1,5,79,-1,
1647282266,1622540910,4987,0,207,3,1,8000.0,True,4987,3,5,168,-1,
1647316360,1622540910,4130,0,208,1,0,7000.0,True,4130,2,5,47,-1,
1647348134,1622540910,8719,0,209,3,1,10000.0,True,8719,3,5,174,-1,
1647393072,1622540910,5980,0,210,1,0,6000.0,True,5980,0,5,152,-1,
1647432877,1622540910,4074,0,211,3,1,21000.0,True,4074,3,5,179,-1,
1647463667,1622540910,5242,0,212,0,1,15000.0,True,5242,0,5,80,-1,
1647488010,1622540910,8784,0,213,0,1,16000.0,True,8784,0,5,174,-1,
1647534749,1622540910,758,0,214,3,1,10000.0,True,758,3,2,62 155 119 38 81,-1,
1647555754,1622540910,724,0,215,1,1,15000.0,True,724,1,2,90 100 92 102,-1,
1647577132,1622540910,599,0,216,3,1,14000.0,True,599,3,2,129 143 176 38 29,-1,
1647598036,1622540910,1064,0,217,3,1,15000.0,True,1064,3,2,62 148 32 92 102,-1,
1647620652,1622540910,525,0,218,0,1,13000.0,True,525,0,2,2 107 92 102,-1,
1647642753,1622540910,853,0,219,0,1,15000.0,True,853,0,2,129 143 30 38 102,-1,
1647662315,1622540910,290,0,220,1,1,15000.0,True,290,1,2,143 141 38 81,-1,
1647699844,1622540910,1260,0,221,0,1,13000.0,True,1260,0,2,62 155 163 29 102,-1,
1647733680,1622540910,1369,0,222,1,1,18000.0,True,1369,1,2,90 100 38 81,-1,
1647756765,1622540910,1249,0,223,0,1,14000.0,True,1249,0,2,143 141 92 102,-1,
1693278750,1622540910,3251,0,224,3,1,15000.0,True,3249,3,4,157 158 162 29,-1,
1693278750,1622540910,3249,0,224,1,1,15000.0,True,3249,1,4,136 158 162 29,-1,
1693278750,1622540910,3250,0,224,1,1,15000.0,True,3249,1,4,136 158 162 29,-1,
1693334455,1622540910,3116,0,225,3,1,6000.0,True,3114,3,4,157 150 38,-1,
1693334455,1622540910,3115,0,225,0,1,6000.0,True,3114,0,4,82 150 38,-1,
1693334455,1622540910,3114,0,225,1,1,6000.0,True,3114,1,4,106 150 38,-1,
1693398805,1622540910,2904,0,226,2,1,13000.0,True,2904,2,4,74 144 29,-1,
1693398805,1622540910,2905,0,226,2,1,13000.0,True,2904,2,4,136 144 29,-1,
1693398805,1622540910,2906,0,226,1,1,13000.0,True,2904,1,4,82 144 29,-1,
1693455280,1622540910,2772,0,227,2,1,17333.0,True,2770,2,4,157 171 81,-1,
1693455280,1622540910,2771,0,227,2,1,17333.0,True,2770,2,4,136 171 81,-1,
1693455280,1622540910,2770,0,227,0,1,17333.0,True,2770,0,4,74 171 81,-1,
1693534868,1622540910,2810,0,228,2,1,14333.0,True,2809,2,4,136 12 92,-1,
1693534868,1622540910,2811,0,228,1,1,14333.0,True,2809,1,4,82 12 92,-1,
1693534868,1622540910,2809,0,228,3,1,14333.0,True,2809,3,4,74 12 92,-1,
1693635565,1622540910,2750,0,229,3,1,15000.0,True,2749,3,4,82 126 81,-1,
1693635565,1622540910,2749,0,229,0,1,15000.0,True,2749,0,4,136 126 81,-1,
1693635565,1622540910,2751,0,229,3,1,15000.0,True,2749,3,4,113 126 81,-1,
1693712183,1622540910,3069,0,230,0,1,19666.0,True,3069,0,4,106 150 162 38,-1,
1693712183,1622540910,3071,0,230,3,1,19666.0,True,3069,3,4,82 150 162 38,-1,
1693712183,1622540910,3070,0,230,3,1,19666.0,True,3069,3,4,113 150 162 38,-1,
1693810691,1622540910,2691,0,231,2,1,18333.0,True,2689,2,4,157 67 81,-1,
1693810691,1622540910,2689,0,231,0,0,18333.0,True,2689,1,4,106 67 81,-1,
1693810691,1622540910,2690,0,231,3,1,18333.0,True,2689,3,4,82 67 81,-1,
1693913488,1622540910,3182,0,232,3,1,22333.0,True,3180,3,4,157 83 29,-1,
1693913488,1622540910,3180,0,232,2,0,22333.0,True,3180,1,4,161 83 29,-1,
1693913488,1622540910,3181,0,232,0,0,22333.0,True,3180,2,4,136 83 29,-1,
1694022152,1622540910,2767,0,233,3,1,18666.0,True,2767,3,4,106 144 81,-1,
1694022152,1622540910,2768,0,233,0,1,18666.0,True,2767,0,4,82 144 81,-1,
1694022152,1622540910,2769,0,233,2,1,18666.0,True,2767,2,4,136 144 81,-1,
1694093552,1622540910,7913,0,234,3,1,13000.0,True,7913,3,1,10 70 162 92,-1,
1694133239,1622540910,16,0,235,3,1,18000.0,True,16,3,1,131 99 92,-1,
1694166230,1622540910,161,0,236,0,1,21000.0,True,161,0,1,131 40 92,-1,
1694197295,1622540910,10449,0,237,1,1,20000.0,True,10449,1,1,9 10 92,-1,
1694232519,1622540910,162,0,238,1,1,19000.0,True,162,1,1,9 10 102,-1,
1698687615,1622540910,7876,0,239,3,1,22000.0,True,7876,3,1,10 94 92,-1,
1698707617,1622540910,7863,0,240,0,1,13000.0,True,7863,0,1,131 68 92,-1,
1698732821,1622540910,10590,0,241,3,1,15000.0,True,10590,3,1,131 149 81,-1,
1698763441,1622540910,118,0,242,2,1,14000.0,True,118,2,1,131 104 38,-1,
1698787258,1622540910,35,0,243,0,1,20000.0,True,35,0,1,131 5 81,-1,
1698819125,1622540910,6,0,244,2,1,15000.0,True,6,2,1,10 94 162 92,-1,
1698847465,1622540910,10662,0,245,0,1,19000.0,True,10662,0,1,131 93 92,-1,
1698874769,1622540910,7962,0,246,3,1,17000.0,True,7962,3,1,51 131 92,-1,
1698898818,1622540910,168,0,247,3,1,19000.0,True,168,3,1,131 187 162 81,-1,
1698922250,1622540910,2,0,248,0,1,15000.0,True,2,0,1,131 101 162 92,-1,
1698971246,1622540910,10625,0,249,2,1,17000.0,False,10625,2,1,10 164 92,-1,
1699009485,1622540910,65,0,250,2,1,16000.0,True,65,2,1,131 36 102,-1,
1699061284,1622540910,9,0,251,2,0,21000.0,True,9,3,1,10 164 81,-1,
1699101665,1622540910,171,0,252,1,1,19000.0,True,171,1,1,131 93 38,-1,
1699134991,1622540910,10480,0,253,2,1,17000.0,True,10480,2,1,131 5 38,-1,
1699172106,1622540910,7898,0,254,2,1,17000.0,True,7898,2,1,131 99 29,-1,
1699199186,1622540910,7859,0,255,1,1,21000.0,True,7859,1,1,131 5 92,-1,
1699337788,1622540910,6745,0,256,3,1,19000.0,False,6745,3,6,1 162,-1,
1699337788,1622540910,6746,0,256,1,1,19000.0,False,6745,1,6,53 162,-1,
1699337788,1622540910,6748,0,256,1,1,19000.0,False,6745,1,6,91 162,-1,
1699337788,1622540910,6747,0,256,1,1,19000.0,False,6745,1,6,27 162,-1,
1699421643,1622540910,6797,0,257,1,1,13000.0,True,6797,1,6,180,-1,
1699421643,1622540910,6798,0,257,0,1,13000.0,True,6797,0,6,1,-1,
1699421643,1622540910,6799,0,257,2,1,13000.0,True,6797,2,6,116,-1,
1699421643,1622540910,6800,0,257,0,1,13000.0,True,6797,0,6,27,-1,
1699500112,1622540910,6820,0,258,0,1,16750.0,True,6817,0,6,27 162,-1,
1699500112,1622540910,6819,0,258,2,1,16750.0,True,6817,2,6,8 162,-1,
1699500112,1622540910,6818,0,258,2,1,16750.0,True,6817,2,6,96 162,-1,
1699500112,1622540910,6817,0,258,1,1,16750.0,True,6817,1,6,79 162,-1,
1699618764,1622540910,10254,0,259,3,1,15750.0,True,10252,3,6,173,-1,
1699618764,1622540910,10255,0,259,1,1,15750.0,True,10252,1,6,73,-1,
1699618764,1622540910,10253,0,259,0,1,15750.0,True,10252,0,6,53,-1,
1699618764,1622540910,10252,0,259,1,1,15750.0,True,10252,1,6,27,-1,
1699705812,1622540910,6639,0,260,0,1,22250.0,True,6637,0,6,96,-1,
1699705812,1622540910,6637,0,260,2,1,22250.0,True,6637,2,6,49,-1,
1699705812,1622540910,6638,0,260,3,1,22250.0,True,6637,3,6,73,-1,
1699705812,1622540910,6640,0,260,1,1,22250.0,True,6637,1,6,27,-1,
1699830100,1622540910,6632,0,261,2,1,15250.0,False,6629,2,6,53 162,-1,
1699830100,1622540910,6629,0,261,2,1,15250.0,False,6629,2,6,73 162,-1,
1699830100,1622540910,6631,0,261,0,1,15250.0,False,6629,0,6,27 162,-1,
1699830100,1622540910,6630,0,261,0,1,15250.0,False,6629,0,6,128 162,-1,
1699944533,1622540910,6853,0,262,2,1,17500.0,True,6853,2,6,80,-1,
1699944533,1622540910,6854,0,262,3,0,17500.0,True,6853,2,6,1,-1,
1699944533,1622540910,6855,0,262,1,1,17500.0,True,6853,1,6,55,-1,
